,Unnamed: 0,user_id,qId,answered_correctly,problem
413,413,1,32,0.5,"['remember', 'list', 'fix', 'expense', 'separately', 'variable', 'expense']"
414,414,2,32,1.0,"['remember', 'list', 'fix', 'expense', 'separately', 'variable', 'expense']"
415,415,3,32,0.0,"['remember', 'list', 'fix', 'expense', 'separately', 'variable', 'expense']"
416,416,4,32,1.0,"['remember', 'list', 'fix', 'expense', 'separately', 'variable', 'expense']"
417,417,5,32,1.0,"['remember', 'list', 'fix', 'expense', 'separately', 'variable', 'expense']"
418,418,6,32,0.3333333333333333,"['remember', 'list', 'fix', 'expense', 'separately', 'variable', 'expense']"
419,419,7,32,0.5,"['remember', 'list', 'fix', 'expense', 'separately', 'variable', 'expense']"
420,420,9,32,1.0,"['remember', 'list', 'fix', 'expense', 'separately', 'variable', 'expense']"
421,421,10,32,1.0,"['remember', 'list', 'fix', 'expense', 'separately', 'variable', 'expense']"
422,422,11,32,0.5,"['remember', 'list', 'fix', 'expense', 'separately', 'variable', 'expense']"
423,423,12,32,1.0,"['remember', 'list', 'fix', 'expense', 'separately', 'variable', 'expense']"
424,424,14,32,1.0,"['remember', 'list', 'fix', 'expense', 'separately', 'variable', 'expense']"
425,425,15,32,0.8333333333333334,"['remember', 'list', 'fix', 'expense', 'separately', 'variable', 'expense']"
426,426,16,32,0.4,"['remember', 'list', 'fix', 'expense', 'separately', 'variable', 'expense']"
427,427,1,33,0.6666666666666666,"['loss', 'foreign', 'manufacturing', 'plant', 'may', 'probable', 'outcome', 'plan', 'implement']"
428,428,2,33,1.0,"['loss', 'foreign', 'manufacturing', 'plant', 'may', 'probable', 'outcome', 'plan', 'implement']"
429,429,4,33,1.0,"['loss', 'foreign', 'manufacturing', 'plant', 'may', 'probable', 'outcome', 'plan', 'implement']"
430,430,6,33,0.8181818181818182,"['loss', 'foreign', 'manufacturing', 'plant', 'may', 'probable', 'outcome', 'plan', 'implement']"
431,431,7,33,1.0,"['loss', 'foreign', 'manufacturing', 'plant', 'may', 'probable', 'outcome', 'plan', 'implement']"
432,432,8,33,1.0,"['loss', 'foreign', 'manufacturing', 'plant', 'may', 'probable', 'outcome', 'plan', 'implement']"
433,433,9,33,1.0,"['loss', 'foreign', 'manufacturing', 'plant', 'may', 'probable', 'outcome', 'plan', 'implement']"
434,434,10,33,1.0,"['loss', 'foreign', 'manufacturing', 'plant', 'may', 'probable', 'outcome', 'plan', 'implement']"
435,435,11,33,1.0,"['loss', 'foreign', 'manufacturing', 'plant', 'may', 'probable', 'outcome', 'plan', 'implement']"
436,436,12,33,0.8333333333333334,"['loss', 'foreign', 'manufacturing', 'plant', 'may', 'probable', 'outcome', 'plan', 'implement']"
437,437,13,33,0.8,"['loss', 'foreign', 'manufacturing', 'plant', 'may', 'probable', 'outcome', 'plan', 'implement']"
438,438,14,33,1.0,"['loss', 'foreign', 'manufacturing', 'plant', 'may', 'probable', 'outcome', 'plan', 'implement']"
439,439,15,33,1.0,"['loss', 'foreign', 'manufacturing', 'plant', 'may', 'probable', 'outcome', 'plan', 'implement']"
440,440,16,33,1.0,"['loss', 'foreign', 'manufacturing', 'plant', 'may', 'probable', 'outcome', 'plan', 'implement']"
441,441,1,34,1.0,"['government', 'regulation', 'concern', 'chemical', 'clean', 'solution', 'mean', 'solvent', 'must', 'environmentally', 'safe', 'possible']"
442,442,2,34,0.5,"['government', 'regulation', 'concern', 'chemical', 'clean', 'solution', 'mean', 'solvent', 'must', 'environmentally', 'safe', 'possible']"
443,443,3,34,0.6,"['government', 'regulation', 'concern', 'chemical', 'clean', 'solution', 'mean', 'solvent', 'must', 'environmentally', 'safe', 'possible']"
444,444,4,34,0.5714285714285714,"['government', 'regulation', 'concern', 'chemical', 'clean', 'solution', 'mean', 'solvent', 'must', 'environmentally', 'safe', 'possible']"
445,445,5,34,1.0,"['government', 'regulation', 'concern', 'chemical', 'clean', 'solution', 'mean', 'solvent', 'must', 'environmentally', 'safe', 'possible']"
446,446,6,34,1.0,"['government', 'regulation', 'concern', 'chemical', 'clean', 'solution', 'mean', 'solvent', 'must', 'environmentally', 'safe', 'possible']"
447,447,7,34,1.0,"['government', 'regulation', 'concern', 'chemical', 'clean', 'solution', 'mean', 'solvent', 'must', 'environmentally', 'safe', 'possible']"
448,448,8,34,1.0,"['government', 'regulation', 'concern', 'chemical', 'clean', 'solution', 'mean', 'solvent', 'must', 'environmentally', 'safe', 'possible']"
449,449,9,34,0.8888888888888888,"['government', 'regulation', 'concern', 'chemical', 'clean', 'solution', 'mean', 'solvent', 'must', 'environmentally', 'safe', 'possible']"
450,450,10,34,1.0,"['government', 'regulation', 'concern', 'chemical', 'clean', 'solution', 'mean', 'solvent', 'must', 'environmentally', 'safe', 'possible']"
451,451,11,34,1.0,"['government', 'regulation', 'concern', 'chemical', 'clean', 'solution', 'mean', 'solvent', 'must', 'environmentally', 'safe', 'possible']"
452,452,12,34,1.0,"['government', 'regulation', 'concern', 'chemical', 'clean', 'solution', 'mean', 'solvent', 'must', 'environmentally', 'safe', 'possible']"
453,453,13,34,0.4,"['government', 'regulation', 'concern', 'chemical', 'clean', 'solution', 'mean', 'solvent', 'must', 'environmentally', 'safe', 'possible']"
454,454,14,34,1.0,"['government', 'regulation', 'concern', 'chemical', 'clean', 'solution', 'mean', 'solvent', 'must', 'environmentally', 'safe', 'possible']"
455,455,15,34,1.0,"['government', 'regulation', 'concern', 'chemical', 'clean', 'solution', 'mean', 'solvent', 'must', 'environmentally', 'safe', 'possible']"
456,456,16,34,1.0,"['government', 'regulation', 'concern', 'chemical', 'clean', 'solution', 'mean', 'solvent', 'must', 'environmentally', 'safe', 'possible']"
457,457,1,35,0.6666666666666666,"['stanhope', 'always', 'try', 'consult', 'colleague', 'budget']"
458,458,2,35,0.5,"['stanhope', 'always', 'try', 'consult', 'colleague', 'budget']"
459,459,3,35,0.5,"['stanhope', 'always', 'try', 'consult', 'colleague', 'budget']"
460,460,4,35,1.0,"['stanhope', 'always', 'try', 'consult', 'colleague', 'budget']"
461,461,5,35,1.0,"['stanhope', 'always', 'try', 'consult', 'colleague', 'budget']"
462,462,6,35,0.8333333333333334,"['stanhope', 'always', 'try', 'consult', 'colleague', 'budget']"
463,463,7,35,0.3333333333333333,"['stanhope', 'always', 'try', 'consult', 'colleague', 'budget']"
464,464,8,35,0.7142857142857143,"['stanhope', 'always', 'try', 'consult', 'colleague', 'budget']"
465,465,9,35,1.0,"['stanhope', 'always', 'try', 'consult', 'colleague', 'budget']"
466,466,10,35,0.5,"['stanhope', 'always', 'try', 'consult', 'colleague', 'budget']"
467,467,11,35,0.25,"['stanhope', 'always', 'try', 'consult', 'colleague', 'budget']"
468,468,12,35,0.0,"['stanhope', 'always', 'try', 'consult', 'colleague', 'budget']"
469,469,13,35,0.0,"['stanhope', 'always', 'try', 'consult', 'colleague', 'budget']"
470,470,14,35,0.625,"['stanhope', 'always', 'try', 'consult', 'colleague', 'budget']"
471,471,15,35,0.8571428571428571,"['stanhope', 'always', 'try', 'consult', 'colleague', 'budget']"
472,472,16,35,0.5,"['stanhope', 'always', 'try', 'consult', 'colleague', 'budget']"
473,473,1,36,0.5,"['rosalind', 'medium', 'ltd', 'come', 'idea', 'hire', 'artist', 'create', 'original', 'artwork', 'purpose', 'marketing']"
474,474,2,36,0.3076923076923077,"['rosalind', 'medium', 'ltd', 'come', 'idea', 'hire', 'artist', 'create', 'original', 'artwork', 'purpose', 'marketing']"
475,475,3,36,0.8571428571428571,"['rosalind', 'medium', 'ltd', 'come', 'idea', 'hire', 'artist', 'create', 'original', 'artwork', 'purpose', 'marketing']"
476,476,4,36,0.4,"['rosalind', 'medium', 'ltd', 'come', 'idea', 'hire', 'artist', 'create', 'original', 'artwork', 'purpose', 'marketing']"
477,477,5,36,0.5,"['rosalind', 'medium', 'ltd', 'come', 'idea', 'hire', 'artist', 'create', 'original', 'artwork', 'purpose', 'marketing']"
478,478,6,36,0.75,"['rosalind', 'medium', 'ltd', 'come', 'idea', 'hire', 'artist', 'create', 'original', 'artwork', 'purpose', 'marketing']"
479,479,7,36,0.25,"['rosalind', 'medium', 'ltd', 'come', 'idea', 'hire', 'artist', 'create', 'original', 'artwork', 'purpose', 'marketing']"
480,480,8,36,0.6666666666666666,"['rosalind', 'medium', 'ltd', 'come', 'idea', 'hire', 'artist', 'create', 'original', 'artwork', 'purpose', 'marketing']"
481,481,9,36,0.9,"['rosalind', 'medium', 'ltd', 'come', 'idea', 'hire', 'artist', 'create', 'original', 'artwork', 'purpose', 'marketing']"
482,482,10,36,0.6666666666666666,"['rosalind', 'medium', 'ltd', 'come', 'idea', 'hire', 'artist', 'create', 'original', 'artwork', 'purpose', 'marketing']"
483,483,11,36,0.4444444444444444,"['rosalind', 'medium', 'ltd', 'come', 'idea', 'hire', 'artist', 'create', 'original', 'artwork', 'purpose', 'marketing']"
484,484,12,36,0.25,"['rosalind', 'medium', 'ltd', 'come', 'idea', 'hire', 'artist', 'create', 'original', 'artwork', 'purpose', 'marketing']"
485,485,13,36,0.16666666666666666,"['rosalind', 'medium', 'ltd', 'come', 'idea', 'hire', 'artist', 'create', 'original', 'artwork', 'purpose', 'marketing']"
486,486,14,36,0.8181818181818182,"['rosalind', 'medium', 'ltd', 'come', 'idea', 'hire', 'artist', 'create', 'original', 'artwork', 'purpose', 'marketing']"
487,487,15,36,0.75,"['rosalind', 'medium', 'ltd', 'come', 'idea', 'hire', 'artist', 'create', 'original', 'artwork', 'purpose', 'marketing']"
488,488,16,36,1.0,"['rosalind', 'medium', 'ltd', 'come', 'idea', 'hire', 'artist', 'create', 'original', 'artwork', 'purpose', 'marketing']"
489,489,1,37,1.0,"['ceo', 'lawrence', 'unite', 'co', 'still', 'uncertain', 'open', 'company', 'branch', 'mexico']"
490,490,2,37,0.6,"['ceo', 'lawrence', 'unite', 'co', 'still', 'uncertain', 'open', 'company', 'branch', 'mexico']"
491,491,3,37,0.0,"['ceo', 'lawrence', 'unite', 'co', 'still', 'uncertain', 'open', 'company', 'branch', 'mexico']"
492,492,4,37,1.0,"['ceo', 'lawrence', 'unite', 'co', 'still', 'uncertain', 'open', 'company', 'branch', 'mexico']"
493,493,5,37,1.0,"['ceo', 'lawrence', 'unite', 'co', 'still', 'uncertain', 'open', 'company', 'branch', 'mexico']"
494,494,6,37,0.8333333333333334,"['ceo', 'lawrence', 'unite', 'co', 'still', 'uncertain', 'open', 'company', 'branch', 'mexico']"
495,495,7,37,1.0,"['ceo', 'lawrence', 'unite', 'co', 'still', 'uncertain', 'open', 'company', 'branch', 'mexico']"
496,496,8,37,0.75,"['ceo', 'lawrence', 'unite', 'co', 'still', 'uncertain', 'open', 'company', 'branch', 'mexico']"
497,497,9,37,1.0,"['ceo', 'lawrence', 'unite', 'co', 'still', 'uncertain', 'open', 'company', 'branch', 'mexico']"
498,498,10,37,1.0,"['ceo', 'lawrence', 'unite', 'co', 'still', 'uncertain', 'open', 'company', 'branch', 'mexico']"
499,499,11,37,0.25,"['ceo', 'lawrence', 'unite', 'co', 'still', 'uncertain', 'open', 'company', 'branch', 'mexico']"
500,500,12,37,0.8,"['ceo', 'lawrence', 'unite', 'co', 'still', 'uncertain', 'open', 'company', 'branch', 'mexico']"
501,501,14,37,0.7777777777777778,"['ceo', 'lawrence', 'unite', 'co', 'still', 'uncertain', 'open', 'company', 'branch', 'mexico']"
502,502,15,37,1.0,"['ceo', 'lawrence', 'unite', 'co', 'still', 'uncertain', 'open', 'company', 'branch', 'mexico']"
503,503,16,37,1.0,"['ceo', 'lawrence', 'unite', 'co', 'still', 'uncertain', 'open', 'company', 'branch', 'mexico']"
504,504,1,38,0.2,"['intention', 'alex', 'hartham', 'initiate', 'merger', 'culford', 'international']"
505,505,2,38,0.3333333333333333,"['intention', 'alex', 'hartham', 'initiate', 'merger', 'culford', 'international']"
506,506,3,38,0.25,"['intention', 'alex', 'hartham', 'initiate', 'merger', 'culford', 'international']"
507,507,4,38,0.4,"['intention', 'alex', 'hartham', 'initiate', 'merger', 'culford', 'international']"
508,508,5,38,0.0,"['intention', 'alex', 'hartham', 'initiate', 'merger', 'culford', 'international']"
509,509,6,38,0.3333333333333333,"['intention', 'alex', 'hartham', 'initiate', 'merger', 'culford', 'international']"
510,510,7,38,0.0,"['intention', 'alex', 'hartham', 'initiate', 'merger', 'culford', 'international']"
511,511,8,38,0.4,"['intention', 'alex', 'hartham', 'initiate', 'merger', 'culford', 'international']"
512,512,9,38,0.3333333333333333,"['intention', 'alex', 'hartham', 'initiate', 'merger', 'culford', 'international']"
513,513,10,38,0.0,"['intention', 'alex', 'hartham', 'initiate', 'merger', 'culford', 'international']"
514,514,11,38,0.0,"['intention', 'alex', 'hartham', 'initiate', 'merger', 'culford', 'international']"
515,515,12,38,0.0,"['intention', 'alex', 'hartham', 'initiate', 'merger', 'culford', 'international']"
516,516,13,38,0.0,"['intention', 'alex', 'hartham', 'initiate', 'merger', 'culford', 'international']"
517,517,14,38,0.5,"['intention', 'alex', 'hartham', 'initiate', 'merger', 'culford', 'international']"
518,518,15,38,0.875,"['intention', 'alex', 'hartham', 'initiate', 'merger', 'culford', 'international']"
519,519,16,38,0.6,"['intention', 'alex', 'hartham', 'initiate', 'merger', 'culford', 'international']"
520,520,1,39,1.0,"['staff', 'lounge', 'near', 'meeting', 'room', 'across', 'hall', 'computer', 'lab']"
521,521,2,39,1.0,"['staff', 'lounge', 'near', 'meeting', 'room', 'across', 'hall', 'computer', 'lab']"
522,522,4,39,1.0,"['staff', 'lounge', 'near', 'meeting', 'room', 'across', 'hall', 'computer', 'lab']"
523,523,5,39,1.0,"['staff', 'lounge', 'near', 'meeting', 'room', 'across', 'hall', 'computer', 'lab']"
524,524,6,39,0.75,"['staff', 'lounge', 'near', 'meeting', 'room', 'across', 'hall', 'computer', 'lab']"
525,525,7,39,0.0,"['staff', 'lounge', 'near', 'meeting', 'room', 'across', 'hall', 'computer', 'lab']"
526,526,8,39,1.0,"['staff', 'lounge', 'near', 'meeting', 'room', 'across', 'hall', 'computer', 'lab']"
527,527,9,39,1.0,"['staff', 'lounge', 'near', 'meeting', 'room', 'across', 'hall', 'computer', 'lab']"
528,528,10,39,1.0,"['staff', 'lounge', 'near', 'meeting', 'room', 'across', 'hall', 'computer', 'lab']"
529,529,11,39,0.6,"['staff', 'lounge', 'near', 'meeting', 'room', 'across', 'hall', 'computer', 'lab']"
530,530,12,39,0.8571428571428571,"['staff', 'lounge', 'near', 'meeting', 'room', 'across', 'hall', 'computer', 'lab']"
531,531,13,39,0.5,"['staff', 'lounge', 'near', 'meeting', 'room', 'across', 'hall', 'computer', 'lab']"
532,532,14,39,0.8571428571428571,"['staff', 'lounge', 'near', 'meeting', 'room', 'across', 'hall', 'computer', 'lab']"
533,533,15,39,1.0,"['staff', 'lounge', 'near', 'meeting', 'room', 'across', 'hall', 'computer', 'lab']"
534,534,16,39,1.0,"['staff', 'lounge', 'near', 'meeting', 'room', 'across', 'hall', 'computer', 'lab']"
535,535,1,40,1.0,"['manager', 'grant', 'karnes', 'promotion', 'successful', 'handle', 'company', 'accounting', 'past', 'year']"
536,536,2,40,0.5714285714285714,"['manager', 'grant', 'karnes', 'promotion', 'successful', 'handle', 'company', 'accounting', 'past', 'year']"
537,537,4,40,0.5,"['manager', 'grant', 'karnes', 'promotion', 'successful', 'handle', 'company', 'accounting', 'past', 'year']"
538,538,6,40,0.5,"['manager', 'grant', 'karnes', 'promotion', 'successful', 'handle', 'company', 'accounting', 'past', 'year']"
539,539,7,40,0.3333333333333333,"['manager', 'grant', 'karnes', 'promotion', 'successful', 'handle', 'company', 'accounting', 'past', 'year']"
540,540,8,40,0.0,"['manager', 'grant', 'karnes', 'promotion', 'successful', 'handle', 'company', 'accounting', 'past', 'year']"
541,541,9,40,0.8571428571428571,"['manager', 'grant', 'karnes', 'promotion', 'successful', 'handle', 'company', 'accounting', 'past', 'year']"
542,542,10,40,0.5,"['manager', 'grant', 'karnes', 'promotion', 'successful', 'handle', 'company', 'accounting', 'past', 'year']"
543,543,11,40,0.8333333333333334,"['manager', 'grant', 'karnes', 'promotion', 'successful', 'handle', 'company', 'accounting', 'past', 'year']"
544,544,12,40,0.5,"['manager', 'grant', 'karnes', 'promotion', 'successful', 'handle', 'company', 'accounting', 'past', 'year']"
545,545,14,40,0.8333333333333334,"['manager', 'grant', 'karnes', 'promotion', 'successful', 'handle', 'company', 'accounting', 'past', 'year']"
546,546,15,40,0.0,"['manager', 'grant', 'karnes', 'promotion', 'successful', 'handle', 'company', 'accounting', 'past', 'year']"
547,547,16,40,0.6666666666666666,"['manager', 'grant', 'karnes', 'promotion', 'successful', 'handle', 'company', 'accounting', 'past', 'year']"
548,548,1,41,1.0,"['award', 'ceremony', 'begin', 'approximately', 'evening', 'time', 'winner', 'request', 'present', 'receive', 'award']"
549,549,2,41,1.0,"['award', 'ceremony', 'begin', 'approximately', 'evening', 'time', 'winner', 'request', 'present', 'receive', 'award']"
550,550,3,41,0.2727272727272727,"['award', 'ceremony', 'begin', 'approximately', 'evening', 'time', 'winner', 'request', 'present', 'receive', 'award']"
551,551,4,41,0.6666666666666666,"['award', 'ceremony', 'begin', 'approximately', 'evening', 'time', 'winner', 'request', 'present', 'receive', 'award']"
552,552,6,41,1.0,"['award', 'ceremony', 'begin', 'approximately', 'evening', 'time', 'winner', 'request', 'present', 'receive', 'award']"
553,553,7,41,0.0,"['award', 'ceremony', 'begin', 'approximately', 'evening', 'time', 'winner', 'request', 'present', 'receive', 'award']"
554,554,8,41,1.0,"['award', 'ceremony', 'begin', 'approximately', 'evening', 'time', 'winner', 'request', 'present', 'receive', 'award']"
555,555,9,41,0.8,"['award', 'ceremony', 'begin', 'approximately', 'evening', 'time', 'winner', 'request', 'present', 'receive', 'award']"
556,556,10,41,1.0,"['award', 'ceremony', 'begin', 'approximately', 'evening', 'time', 'winner', 'request', 'present', 'receive', 'award']"
557,557,11,41,1.0,"['award', 'ceremony', 'begin', 'approximately', 'evening', 'time', 'winner', 'request', 'present', 'receive', 'award']"
558,558,12,41,0.75,"['award', 'ceremony', 'begin', 'approximately', 'evening', 'time', 'winner', 'request', 'present', 'receive', 'award']"
559,559,13,41,0.75,"['award', 'ceremony', 'begin', 'approximately', 'evening', 'time', 'winner', 'request', 'present', 'receive', 'award']"
560,560,14,41,0.8571428571428571,"['award', 'ceremony', 'begin', 'approximately', 'evening', 'time', 'winner', 'request', 'present', 'receive', 'award']"
561,561,15,41,1.0,"['award', 'ceremony', 'begin', 'approximately', 'evening', 'time', 'winner', 'request', 'present', 'receive', 'award']"
562,562,16,41,0.5,"['award', 'ceremony', 'begin', 'approximately', 'evening', 'time', 'winner', 'request', 'present', 'receive', 'award']"
563,563,1,42,0.5,"['defective', 'merchandise', 'gladly', 'replace', 'product', 'give', 'full', 'refund']"
564,564,2,42,0.5714285714285714,"['defective', 'merchandise', 'gladly', 'replace', 'product', 'give', 'full', 'refund']"
565,565,3,42,0.3333333333333333,"['defective', 'merchandise', 'gladly', 'replace', 'product', 'give', 'full', 'refund']"
566,566,4,42,1.0,"['defective', 'merchandise', 'gladly', 'replace', 'product', 'give', 'full', 'refund']"
567,567,5,42,0.3333333333333333,"['defective', 'merchandise', 'gladly', 'replace', 'product', 'give', 'full', 'refund']"
568,568,6,42,0.75,"['defective', 'merchandise', 'gladly', 'replace', 'product', 'give', 'full', 'refund']"
569,569,7,42,1.0,"['defective', 'merchandise', 'gladly', 'replace', 'product', 'give', 'full', 'refund']"
570,570,8,42,1.0,"['defective', 'merchandise', 'gladly', 'replace', 'product', 'give', 'full', 'refund']"
571,571,9,42,1.0,"['defective', 'merchandise', 'gladly', 'replace', 'product', 'give', 'full', 'refund']"
572,572,10,42,1.0,"['defective', 'merchandise', 'gladly', 'replace', 'product', 'give', 'full', 'refund']"
573,573,11,42,0.8,"['defective', 'merchandise', 'gladly', 'replace', 'product', 'give', 'full', 'refund']"
574,574,12,42,1.0,"['defective', 'merchandise', 'gladly', 'replace', 'product', 'give', 'full', 'refund']"
575,575,14,42,1.0,"['defective', 'merchandise', 'gladly', 'replace', 'product', 'give', 'full', 'refund']"
576,576,15,42,1.0,"['defective', 'merchandise', 'gladly', 'replace', 'product', 'give', 'full', 'refund']"
577,577,16,42,0.3333333333333333,"['defective', 'merchandise', 'gladly', 'replace', 'product', 'give', 'full', 'refund']"
578,578,1,43,1.0,"['time', 'company', 'also', 'million', 'dollar', 'contract', 'maintenance', 'train', 'next', 'year']"
579,579,2,43,0.4444444444444444,"['time', 'company', 'also', 'million', 'dollar', 'contract', 'maintenance', 'train', 'next', 'year']"
580,580,3,43,0.4,"['time', 'company', 'also', 'million', 'dollar', 'contract', 'maintenance', 'train', 'next', 'year']"
581,581,4,43,0.5,"['time', 'company', 'also', 'million', 'dollar', 'contract', 'maintenance', 'train', 'next', 'year']"
582,582,5,43,0.5,"['time', 'company', 'also', 'million', 'dollar', 'contract', 'maintenance', 'train', 'next', 'year']"
583,583,6,43,0.8,"['time', 'company', 'also', 'million', 'dollar', 'contract', 'maintenance', 'train', 'next', 'year']"
584,584,7,43,0.5,"['time', 'company', 'also', 'million', 'dollar', 'contract', 'maintenance', 'train', 'next', 'year']"
585,585,9,43,0.8333333333333334,"['time', 'company', 'also', 'million', 'dollar', 'contract', 'maintenance', 'train', 'next', 'year']"
586,586,10,43,0.0,"['time', 'company', 'also', 'million', 'dollar', 'contract', 'maintenance', 'train', 'next', 'year']"
587,587,11,43,0.42857142857142855,"['time', 'company', 'also', 'million', 'dollar', 'contract', 'maintenance', 'train', 'next', 'year']"
588,588,12,43,0.0,"['time', 'company', 'also', 'million', 'dollar', 'contract', 'maintenance', 'train', 'next', 'year']"
589,589,13,43,0.0,"['time', 'company', 'also', 'million', 'dollar', 'contract', 'maintenance', 'train', 'next', 'year']"
590,590,14,43,0.75,"['time', 'company', 'also', 'million', 'dollar', 'contract', 'maintenance', 'train', 'next', 'year']"
591,591,15,43,0.8888888888888888,"['time', 'company', 'also', 'million', 'dollar', 'contract', 'maintenance', 'train', 'next', 'year']"
592,592,16,43,0.6,"['time', 'company', 'also', 'million', 'dollar', 'contract', 'maintenance', 'train', 'next', 'year']"
593,593,1,44,1.0,"['plan', 'implement', 'revise', 'paper', 'recycle', 'program', 'branch', 'office', 'effective', 'next', 'month']"
594,594,2,44,0.625,"['plan', 'implement', 'revise', 'paper', 'recycle', 'program', 'branch', 'office', 'effective', 'next', 'month']"
595,595,3,44,0.0,"['plan', 'implement', 'revise', 'paper', 'recycle', 'program', 'branch', 'office', 'effective', 'next', 'month']"
596,596,4,44,0.5,"['plan', 'implement', 'revise', 'paper', 'recycle', 'program', 'branch', 'office', 'effective', 'next', 'month']"
597,597,5,44,1.0,"['plan', 'implement', 'revise', 'paper', 'recycle', 'program', 'branch', 'office', 'effective', 'next', 'month']"
598,598,6,44,0.7333333333333333,"['plan', 'implement', 'revise', 'paper', 'recycle', 'program', 'branch', 'office', 'effective', 'next', 'month']"
599,599,7,44,0.5,"['plan', 'implement', 'revise', 'paper', 'recycle', 'program', 'branch', 'office', 'effective', 'next', 'month']"
600,600,9,44,1.0,"['plan', 'implement', 'revise', 'paper', 'recycle', 'program', 'branch', 'office', 'effective', 'next', 'month']"
601,601,10,44,1.0,"['plan', 'implement', 'revise', 'paper', 'recycle', 'program', 'branch', 'office', 'effective', 'next', 'month']"
602,602,11,44,0.6666666666666666,"['plan', 'implement', 'revise', 'paper', 'recycle', 'program', 'branch', 'office', 'effective', 'next', 'month']"
603,603,12,44,0.0,"['plan', 'implement', 'revise', 'paper', 'recycle', 'program', 'branch', 'office', 'effective', 'next', 'month']"
604,604,13,44,1.0,"['plan', 'implement', 'revise', 'paper', 'recycle', 'program', 'branch', 'office', 'effective', 'next', 'month']"
605,605,14,44,0.8333333333333334,"['plan', 'implement', 'revise', 'paper', 'recycle', 'program', 'branch', 'office', 'effective', 'next', 'month']"
606,606,15,44,1.0,"['plan', 'implement', 'revise', 'paper', 'recycle', 'program', 'branch', 'office', 'effective', 'next', 'month']"
607,607,16,44,1.0,"['plan', 'implement', 'revise', 'paper', 'recycle', 'program', 'branch', 'office', 'effective', 'next', 'month']"
608,608,1,45,1.0,"['ken', 'hara', 'chief', 'executive', 'esb', 'year', 'service', 'company', 'announce', 'decision', 'retire', 'july']"
609,609,2,45,0.5714285714285714,"['ken', 'hara', 'chief', 'executive', 'esb', 'year', 'service', 'company', 'announce', 'decision', 'retire', 'july']"
610,610,4,45,0.5,"['ken', 'hara', 'chief', 'executive', 'esb', 'year', 'service', 'company', 'announce', 'decision', 'retire', 'july']"
611,611,5,45,0.0,"['ken', 'hara', 'chief', 'executive', 'esb', 'year', 'service', 'company', 'announce', 'decision', 'retire', 'july']"
612,612,6,45,1.0,"['ken', 'hara', 'chief', 'executive', 'esb', 'year', 'service', 'company', 'announce', 'decision', 'retire', 'july']"
613,613,7,45,1.0,"['ken', 'hara', 'chief', 'executive', 'esb', 'year', 'service', 'company', 'announce', 'decision', 'retire', 'july']"
614,614,9,45,1.0,"['ken', 'hara', 'chief', 'executive', 'esb', 'year', 'service', 'company', 'announce', 'decision', 'retire', 'july']"
615,615,10,45,1.0,"['ken', 'hara', 'chief', 'executive', 'esb', 'year', 'service', 'company', 'announce', 'decision', 'retire', 'july']"
616,616,11,45,1.0,"['ken', 'hara', 'chief', 'executive', 'esb', 'year', 'service', 'company', 'announce', 'decision', 'retire', 'july']"
617,617,12,45,0.3333333333333333,"['ken', 'hara', 'chief', 'executive', 'esb', 'year', 'service', 'company', 'announce', 'decision', 'retire', 'july']"
618,618,14,45,0.875,"['ken', 'hara', 'chief', 'executive', 'esb', 'year', 'service', 'company', 'announce', 'decision', 'retire', 'july']"
619,619,15,45,0.9333333333333332,"['ken', 'hara', 'chief', 'executive', 'esb', 'year', 'service', 'company', 'announce', 'decision', 'retire', 'july']"
620,620,16,45,1.0,"['ken', 'hara', 'chief', 'executive', 'esb', 'year', 'service', 'company', 'announce', 'decision', 'retire', 'july']"
621,621,1,46,1.0,"['diet', 'pregnancy', 'never', 'recommend', 'limit', 'nutrition', 'available', 'baby']"
622,622,2,46,0.8333333333333334,"['diet', 'pregnancy', 'never', 'recommend', 'limit', 'nutrition', 'available', 'baby']"
623,623,3,46,0.5,"['diet', 'pregnancy', 'never', 'recommend', 'limit', 'nutrition', 'available', 'baby']"
624,624,4,46,0.6666666666666666,"['diet', 'pregnancy', 'never', 'recommend', 'limit', 'nutrition', 'available', 'baby']"
625,625,5,46,1.0,"['diet', 'pregnancy', 'never', 'recommend', 'limit', 'nutrition', 'available', 'baby']"
626,626,6,46,0.9090909090909092,"['diet', 'pregnancy', 'never', 'recommend', 'limit', 'nutrition', 'available', 'baby']"
627,627,7,46,1.0,"['diet', 'pregnancy', 'never', 'recommend', 'limit', 'nutrition', 'available', 'baby']"
628,628,8,46,1.0,"['diet', 'pregnancy', 'never', 'recommend', 'limit', 'nutrition', 'available', 'baby']"
629,629,9,46,1.0,"['diet', 'pregnancy', 'never', 'recommend', 'limit', 'nutrition', 'available', 'baby']"
630,630,10,46,0.5,"['diet', 'pregnancy', 'never', 'recommend', 'limit', 'nutrition', 'available', 'baby']"
631,631,11,46,0.8333333333333334,"['diet', 'pregnancy', 'never', 'recommend', 'limit', 'nutrition', 'available', 'baby']"
632,632,12,46,0.25,"['diet', 'pregnancy', 'never', 'recommend', 'limit', 'nutrition', 'available', 'baby']"
633,633,13,46,0.6666666666666666,"['diet', 'pregnancy', 'never', 'recommend', 'limit', 'nutrition', 'available', 'baby']"
634,634,14,46,1.0,"['diet', 'pregnancy', 'never', 'recommend', 'limit', 'nutrition', 'available', 'baby']"
