,Unnamed: 0,user_id,qId,answered_correctly,problem
557,557,11,41,1.0,the awards  ceremony  will begin at approximately      this evening  at which time winners are requested to be present to receive their awards 
558,558,12,41,0.75,the awards  ceremony  will begin at approximately      this evening  at which time winners are requested to be present to receive their awards 
559,559,13,41,0.75,the awards  ceremony  will begin at approximately      this evening  at which time winners are requested to be present to receive their awards 
560,560,14,41,0.8571428571428571,the awards  ceremony  will begin at approximately      this evening  at which time winners are requested to be present to receive their awards 
561,561,15,41,1.0,the awards  ceremony  will begin at approximately      this evening  at which time winners are requested to be present to receive their awards 
562,562,16,41,0.5,the awards  ceremony  will begin at approximately      this evening  at which time winners are requested to be present to receive their awards 
563,563,1,42,0.5,for defective merchandise  we will gladly  replace  the product or give you a full refund 
564,564,2,42,0.5714285714285714,for defective merchandise  we will gladly  replace  the product or give you a full refund 
565,565,3,42,0.3333333333333333,for defective merchandise  we will gladly  replace  the product or give you a full refund 
566,566,4,42,1.0,for defective merchandise  we will gladly  replace  the product or give you a full refund 
567,567,5,42,0.3333333333333333,for defective merchandise  we will gladly  replace  the product or give you a full refund 
568,568,6,42,0.75,for defective merchandise  we will gladly  replace  the product or give you a full refund 
569,569,7,42,1.0,for defective merchandise  we will gladly  replace  the product or give you a full refund 
570,570,8,42,1.0,for defective merchandise  we will gladly  replace  the product or give you a full refund 
571,571,9,42,1.0,for defective merchandise  we will gladly  replace  the product or give you a full refund 
572,572,10,42,1.0,for defective merchandise  we will gladly  replace  the product or give you a full refund 
573,573,11,42,0.8,for defective merchandise  we will gladly  replace  the product or give you a full refund 
574,574,12,42,1.0,for defective merchandise  we will gladly  replace  the product or give you a full refund 
575,575,14,42,1.0,for defective merchandise  we will gladly  replace  the product or give you a full refund 
576,576,15,42,1.0,for defective merchandise  we will gladly  replace  the product or give you a full refund 
577,577,16,42,0.3333333333333333,for defective merchandise  we will gladly  replace  the product or give you a full refund 
578,578,1,43,1.0,at the same time  the company also won a two million dollar  contract  for maintenance of the trains for the next seven years 
579,579,2,43,0.4444444444444444,at the same time  the company also won a two million dollar  contract  for maintenance of the trains for the next seven years 
580,580,3,43,0.4,at the same time  the company also won a two million dollar  contract  for maintenance of the trains for the next seven years 
581,581,4,43,0.5,at the same time  the company also won a two million dollar  contract  for maintenance of the trains for the next seven years 
582,582,5,43,0.5,at the same time  the company also won a two million dollar  contract  for maintenance of the trains for the next seven years 
583,583,6,43,0.8,at the same time  the company also won a two million dollar  contract  for maintenance of the trains for the next seven years 
584,584,7,43,0.5,at the same time  the company also won a two million dollar  contract  for maintenance of the trains for the next seven years 
585,585,9,43,0.8333333333333334,at the same time  the company also won a two million dollar  contract  for maintenance of the trains for the next seven years 
586,586,10,43,0.0,at the same time  the company also won a two million dollar  contract  for maintenance of the trains for the next seven years 
587,587,11,43,0.42857142857142855,at the same time  the company also won a two million dollar  contract  for maintenance of the trains for the next seven years 
588,588,12,43,0.0,at the same time  the company also won a two million dollar  contract  for maintenance of the trains for the next seven years 
589,589,13,43,0.0,at the same time  the company also won a two million dollar  contract  for maintenance of the trains for the next seven years 
590,590,14,43,0.75,at the same time  the company also won a two million dollar  contract  for maintenance of the trains for the next seven years 
591,591,15,43,0.8888888888888888,at the same time  the company also won a two million dollar  contract  for maintenance of the trains for the next seven years 
592,592,16,43,0.6,at the same time  the company also won a two million dollar  contract  for maintenance of the trains for the next seven years 
593,593,1,44,1.0,we are planning to implement a  revised  paper recycling program for all branch offices effective next month 
594,594,2,44,0.625,we are planning to implement a  revised  paper recycling program for all branch offices effective next month 
595,595,3,44,0.0,we are planning to implement a  revised  paper recycling program for all branch offices effective next month 
596,596,4,44,0.5,we are planning to implement a  revised  paper recycling program for all branch offices effective next month 
597,597,5,44,1.0,we are planning to implement a  revised  paper recycling program for all branch offices effective next month 
598,598,6,44,0.7333333333333333,we are planning to implement a  revised  paper recycling program for all branch offices effective next month 
599,599,7,44,0.5,we are planning to implement a  revised  paper recycling program for all branch offices effective next month 
600,600,9,44,1.0,we are planning to implement a  revised  paper recycling program for all branch offices effective next month 
601,601,10,44,1.0,we are planning to implement a  revised  paper recycling program for all branch offices effective next month 
602,602,11,44,0.6666666666666666,we are planning to implement a  revised  paper recycling program for all branch offices effective next month 
603,603,12,44,0.0,we are planning to implement a  revised  paper recycling program for all branch offices effective next month 
604,604,13,44,1.0,we are planning to implement a  revised  paper recycling program for all branch offices effective next month 
605,605,14,44,0.8333333333333334,we are planning to implement a  revised  paper recycling program for all branch offices effective next month 
606,606,15,44,1.0,we are planning to implement a  revised  paper recycling program for all branch offices effective next month 
607,607,16,44,1.0,we are planning to implement a  revised  paper recycling program for all branch offices effective next month 
608,608,1,45,1.0,mr  ken o hara  chief executive of esb  after more than    years service with the company  has announced  his  decision to retire in july  
609,609,2,45,0.5714285714285714,mr  ken o hara  chief executive of esb  after more than    years service with the company  has announced  his  decision to retire in july  
610,610,4,45,0.5,mr  ken o hara  chief executive of esb  after more than    years service with the company  has announced  his  decision to retire in july  
611,611,5,45,0.0,mr  ken o hara  chief executive of esb  after more than    years service with the company  has announced  his  decision to retire in july  
612,612,6,45,1.0,mr  ken o hara  chief executive of esb  after more than    years service with the company  has announced  his  decision to retire in july  
613,613,7,45,1.0,mr  ken o hara  chief executive of esb  after more than    years service with the company  has announced  his  decision to retire in july  
614,614,9,45,1.0,mr  ken o hara  chief executive of esb  after more than    years service with the company  has announced  his  decision to retire in july  
615,615,10,45,1.0,mr  ken o hara  chief executive of esb  after more than    years service with the company  has announced  his  decision to retire in july  
616,616,11,45,1.0,mr  ken o hara  chief executive of esb  after more than    years service with the company  has announced  his  decision to retire in july  
617,617,12,45,0.3333333333333333,mr  ken o hara  chief executive of esb  after more than    years service with the company  has announced  his  decision to retire in july  
618,618,14,45,0.875,mr  ken o hara  chief executive of esb  after more than    years service with the company  has announced  his  decision to retire in july  
619,619,15,45,0.9333333333333332,mr  ken o hara  chief executive of esb  after more than    years service with the company  has announced  his  decision to retire in july  
620,620,16,45,1.0,mr  ken o hara  chief executive of esb  after more than    years service with the company  has announced  his  decision to retire in july  
621,621,1,46,1.0,dieting during pregnancy is never  recommended    as it can limit the nutrition available to the baby 
622,622,2,46,0.8333333333333334,dieting during pregnancy is never  recommended    as it can limit the nutrition available to the baby 
623,623,3,46,0.5,dieting during pregnancy is never  recommended    as it can limit the nutrition available to the baby 
624,624,4,46,0.6666666666666666,dieting during pregnancy is never  recommended    as it can limit the nutrition available to the baby 
625,625,5,46,1.0,dieting during pregnancy is never  recommended    as it can limit the nutrition available to the baby 
626,626,6,46,0.9090909090909092,dieting during pregnancy is never  recommended    as it can limit the nutrition available to the baby 
627,627,7,46,1.0,dieting during pregnancy is never  recommended    as it can limit the nutrition available to the baby 
628,628,8,46,1.0,dieting during pregnancy is never  recommended    as it can limit the nutrition available to the baby 
629,629,9,46,1.0,dieting during pregnancy is never  recommended    as it can limit the nutrition available to the baby 
630,630,10,46,0.5,dieting during pregnancy is never  recommended    as it can limit the nutrition available to the baby 
631,631,11,46,0.8333333333333334,dieting during pregnancy is never  recommended    as it can limit the nutrition available to the baby 
632,632,12,46,0.25,dieting during pregnancy is never  recommended    as it can limit the nutrition available to the baby 
633,633,13,46,0.6666666666666666,dieting during pregnancy is never  recommended    as it can limit the nutrition available to the baby 
634,634,14,46,1.0,dieting during pregnancy is never  recommended    as it can limit the nutrition available to the baby 
635,635,15,46,0.875,dieting during pregnancy is never  recommended    as it can limit the nutrition available to the baby 
636,636,16,46,0.5,dieting during pregnancy is never  recommended    as it can limit the nutrition available to the baby 
637,637,1,47,1.0,open society institute has  generously  offered to sponsor a number of participants from developing countries for attendance at the oa workshop 
638,638,2,47,0.6666666666666666,open society institute has  generously  offered to sponsor a number of participants from developing countries for attendance at the oa workshop 
639,639,3,47,1.0,open society institute has  generously  offered to sponsor a number of participants from developing countries for attendance at the oa workshop 
640,640,4,47,1.0,open society institute has  generously  offered to sponsor a number of participants from developing countries for attendance at the oa workshop 
641,641,6,47,0.25,open society institute has  generously  offered to sponsor a number of participants from developing countries for attendance at the oa workshop 
642,642,7,47,0.3333333333333333,open society institute has  generously  offered to sponsor a number of participants from developing countries for attendance at the oa workshop 
643,643,8,47,1.0,open society institute has  generously  offered to sponsor a number of participants from developing countries for attendance at the oa workshop 
644,644,9,47,1.0,open society institute has  generously  offered to sponsor a number of participants from developing countries for attendance at the oa workshop 
645,645,10,47,1.0,open society institute has  generously  offered to sponsor a number of participants from developing countries for attendance at the oa workshop 
646,646,11,47,0.6666666666666666,open society institute has  generously  offered to sponsor a number of participants from developing countries for attendance at the oa workshop 
647,647,12,47,1.0,open society institute has  generously  offered to sponsor a number of participants from developing countries for attendance at the oa workshop 
648,648,13,47,0.25,open society institute has  generously  offered to sponsor a number of participants from developing countries for attendance at the oa workshop 
649,649,14,47,1.0,open society institute has  generously  offered to sponsor a number of participants from developing countries for attendance at the oa workshop 
650,650,15,47,0.75,open society institute has  generously  offered to sponsor a number of participants from developing countries for attendance at the oa workshop 
651,651,16,47,0.3333333333333333,open society institute has  generously  offered to sponsor a number of participants from developing countries for attendance at the oa workshop 
652,652,1,48,1.0,if you would like a demonstration  of  the new product  just ask the bkm staff at the booth 
653,653,2,48,1.0,if you would like a demonstration  of  the new product  just ask the bkm staff at the booth 
654,654,3,48,0.3333333333333333,if you would like a demonstration  of  the new product  just ask the bkm staff at the booth 
655,655,6,48,1.0,if you would like a demonstration  of  the new product  just ask the bkm staff at the booth 
656,656,7,48,1.0,if you would like a demonstration  of  the new product  just ask the bkm staff at the booth 
657,657,8,48,1.0,if you would like a demonstration  of  the new product  just ask the bkm staff at the booth 
658,658,9,48,1.0,if you would like a demonstration  of  the new product  just ask the bkm staff at the booth 
659,659,10,48,0.057142857142857134,if you would like a demonstration  of  the new product  just ask the bkm staff at the booth 
660,660,11,48,1.0,if you would like a demonstration  of  the new product  just ask the bkm staff at the booth 
661,661,12,48,0.8571428571428571,if you would like a demonstration  of  the new product  just ask the bkm staff at the booth 
662,662,13,48,1.0,if you would like a demonstration  of  the new product  just ask the bkm staff at the booth 
663,663,14,48,1.0,if you would like a demonstration  of  the new product  just ask the bkm staff at the booth 
664,664,15,48,1.0,if you would like a demonstration  of  the new product  just ask the bkm staff at the booth 
665,665,16,48,1.0,if you would like a demonstration  of  the new product  just ask the bkm staff at the booth 
666,666,1,49,0.75,the sales manager has been asked to lead a  discussion  of the asian market s future outlook during the board meeting tonight at   p m 
667,667,2,49,0.3333333333333333,the sales manager has been asked to lead a  discussion  of the asian market s future outlook during the board meeting tonight at   p m 
668,668,3,49,0.6666666666666666,the sales manager has been asked to lead a  discussion  of the asian market s future outlook during the board meeting tonight at   p m 
669,669,5,49,0.3333333333333333,the sales manager has been asked to lead a  discussion  of the asian market s future outlook during the board meeting tonight at   p m 
670,670,6,49,0.3333333333333333,the sales manager has been asked to lead a  discussion  of the asian market s future outlook during the board meeting tonight at   p m 
671,671,7,49,0.75,the sales manager has been asked to lead a  discussion  of the asian market s future outlook during the board meeting tonight at   p m 
672,672,8,49,0.6666666666666666,the sales manager has been asked to lead a  discussion  of the asian market s future outlook during the board meeting tonight at   p m 
673,673,9,49,1.0,the sales manager has been asked to lead a  discussion  of the asian market s future outlook during the board meeting tonight at   p m 
674,674,10,49,0.05555555555555555,the sales manager has been asked to lead a  discussion  of the asian market s future outlook during the board meeting tonight at   p m 
675,675,11,49,0.25,the sales manager has been asked to lead a  discussion  of the asian market s future outlook during the board meeting tonight at   p m 
676,676,12,49,0.3333333333333333,the sales manager has been asked to lead a  discussion  of the asian market s future outlook during the board meeting tonight at   p m 
677,677,13,49,0.7,the sales manager has been asked to lead a  discussion  of the asian market s future outlook during the board meeting tonight at   p m 
678,678,14,49,1.0,the sales manager has been asked to lead a  discussion  of the asian market s future outlook during the board meeting tonight at   p m 
679,679,15,49,1.0,the sales manager has been asked to lead a  discussion  of the asian market s future outlook during the board meeting tonight at   p m 
680,680,16,49,1.0,the sales manager has been asked to lead a  discussion  of the asian market s future outlook during the board meeting tonight at   p m 
681,681,1,50,0.5,ndrc is the national authority that is in charge of setting guidance tariffs that are  subsequently  implemented by the local authorities 
682,682,2,50,0.6666666666666666,ndrc is the national authority that is in charge of setting guidance tariffs that are  subsequently  implemented by the local authorities 
683,683,3,50,0.14285714285714285,ndrc is the national authority that is in charge of setting guidance tariffs that are  subsequently  implemented by the local authorities 
684,684,5,50,0.75,ndrc is the national authority that is in charge of setting guidance tariffs that are  subsequently  implemented by the local authorities 
685,685,6,50,0.5,ndrc is the national authority that is in charge of setting guidance tariffs that are  subsequently  implemented by the local authorities 
686,686,7,50,0.5,ndrc is the national authority that is in charge of setting guidance tariffs that are  subsequently  implemented by the local authorities 
687,687,8,50,1.0,ndrc is the national authority that is in charge of setting guidance tariffs that are  subsequently  implemented by the local authorities 
688,688,9,50,0.0,ndrc is the national authority that is in charge of setting guidance tariffs that are  subsequently  implemented by the local authorities 
689,689,10,50,0.0,ndrc is the national authority that is in charge of setting guidance tariffs that are  subsequently  implemented by the local authorities 
690,690,11,50,1.0,ndrc is the national authority that is in charge of setting guidance tariffs that are  subsequently  implemented by the local authorities 
691,691,12,50,0.5,ndrc is the national authority that is in charge of setting guidance tariffs that are  subsequently  implemented by the local authorities 
692,692,13,50,0.1,ndrc is the national authority that is in charge of setting guidance tariffs that are  subsequently  implemented by the local authorities 
693,693,14,50,1.0,ndrc is the national authority that is in charge of setting guidance tariffs that are  subsequently  implemented by the local authorities 
694,694,15,50,0.0,ndrc is the national authority that is in charge of setting guidance tariffs that are  subsequently  implemented by the local authorities 
695,695,16,50,0.25,ndrc is the national authority that is in charge of setting guidance tariffs that are  subsequently  implemented by the local authorities 
696,696,1,51,1.0, while  the ceo was giving a speech to the newly hired employees at the training session  a secretary took a picture of him 
697,697,2,51,0.5, while  the ceo was giving a speech to the newly hired employees at the training session  a secretary took a picture of him 
698,698,3,51,0.3333333333333333, while  the ceo was giving a speech to the newly hired employees at the training session  a secretary took a picture of him 
699,699,5,51,1.0, while  the ceo was giving a speech to the newly hired employees at the training session  a secretary took a picture of him 
700,700,6,51,1.0, while  the ceo was giving a speech to the newly hired employees at the training session  a secretary took a picture of him 
701,701,7,51,0.0, while  the ceo was giving a speech to the newly hired employees at the training session  a secretary took a picture of him 
702,702,8,51,0.6666666666666666, while  the ceo was giving a speech to the newly hired employees at the training session  a secretary took a picture of him 
703,703,9,51,0.75, while  the ceo was giving a speech to the newly hired employees at the training session  a secretary took a picture of him 
704,704,10,51,0.7777777777777778, while  the ceo was giving a speech to the newly hired employees at the training session  a secretary took a picture of him 
705,705,11,51,0.75, while  the ceo was giving a speech to the newly hired employees at the training session  a secretary took a picture of him 
706,706,12,51,0.0, while  the ceo was giving a speech to the newly hired employees at the training session  a secretary took a picture of him 
707,707,13,51,0.5, while  the ceo was giving a speech to the newly hired employees at the training session  a secretary took a picture of him 
708,708,14,51,1.0, while  the ceo was giving a speech to the newly hired employees at the training session  a secretary took a picture of him 
709,709,15,51,1.0, while  the ceo was giving a speech to the newly hired employees at the training session  a secretary took a picture of him 
710,710,16,51,0.8888888888888888, while  the ceo was giving a speech to the newly hired employees at the training session  a secretary took a picture of him 
711,711,1,52,1.0,the company  had begun  working on the project for the main office even before it chose the land to build on 
712,712,2,52,0.6666666666666666,the company  had begun  working on the project for the main office even before it chose the land to build on 
713,713,3,52,0.8333333333333334,the company  had begun  working on the project for the main office even before it chose the land to build on 
714,714,5,52,1.0,the company  had begun  working on the project for the main office even before it chose the land to build on 
715,715,6,52,1.0,the company  had begun  working on the project for the main office even before it chose the land to build on 
716,716,7,52,1.0,the company  had begun  working on the project for the main office even before it chose the land to build on 
717,717,8,52,1.0,the company  had begun  working on the project for the main office even before it chose the land to build on 
718,718,9,52,0.9166666666666666,the company  had begun  working on the project for the main office even before it chose the land to build on 
719,719,10,52,0.027777777777777776,the company  had begun  working on the project for the main office even before it chose the land to build on 
720,720,11,52,1.0,the company  had begun  working on the project for the main office even before it chose the land to build on 
721,721,12,52,1.0,the company  had begun  working on the project for the main office even before it chose the land to build on 
722,722,13,52,0.5,the company  had begun  working on the project for the main office even before it chose the land to build on 
723,723,14,52,0.6666666666666666,the company  had begun  working on the project for the main office even before it chose the land to build on 
724,724,16,52,0.7142857142857143,the company  had begun  working on the project for the main office even before it chose the land to build on 
725,725,1,53,0.5,reservations are made on a first come  first served basis and are  subject  to room availability 
726,726,2,53,0.25,reservations are made on a first come  first served basis and are  subject  to room availability 
727,727,3,53,0.0,reservations are made on a first come  first served basis and are  subject  to room availability 
728,728,5,53,1.0,reservations are made on a first come  first served basis and are  subject  to room availability 
729,729,6,53,1.0,reservations are made on a first come  first served basis and are  subject  to room availability 
730,730,7,53,0.5,reservations are made on a first come  first served basis and are  subject  to room availability 
731,731,8,53,1.0,reservations are made on a first come  first served basis and are  subject  to room availability 
732,732,9,53,0.8181818181818182,reservations are made on a first come  first served basis and are  subject  to room availability 
733,733,10,53,0.6956521739130435,reservations are made on a first come  first served basis and are  subject  to room availability 
734,734,11,53,1.0,reservations are made on a first come  first served basis and are  subject  to room availability 
735,735,12,53,0.0,reservations are made on a first come  first served basis and are  subject  to room availability 
736,736,13,53,0.42857142857142855,reservations are made on a first come  first served basis and are  subject  to room availability 
737,737,14,53,1.0,reservations are made on a first come  first served basis and are  subject  to room availability 
738,738,15,53,0.0,reservations are made on a first come  first served basis and are  subject  to room availability 
739,739,16,53,0.4,reservations are made on a first come  first served basis and are  subject  to room availability 
740,740,1,54,0.5714285714285714,we expect our sales to rise  sharply  to around   million over the next    months 
741,741,2,54,1.0,we expect our sales to rise  sharply  to around   million over the next    months 
742,742,3,54,1.0,we expect our sales to rise  sharply  to around   million over the next    months 
743,743,6,54,1.0,we expect our sales to rise  sharply  to around   million over the next    months 
744,744,7,54,0.75,we expect our sales to rise  sharply  to around   million over the next    months 
745,745,8,54,0.7777777777777778,we expect our sales to rise  sharply  to around   million over the next    months 
746,746,9,54,0.8,we expect our sales to rise  sharply  to around   million over the next    months 
747,747,10,54,0.027777777777777776,we expect our sales to rise  sharply  to around   million over the next    months 
748,748,11,54,0.3333333333333333,we expect our sales to rise  sharply  to around   million over the next    months 
749,749,12,54,0.5,we expect our sales to rise  sharply  to around   million over the next    months 
750,750,13,54,0.5,we expect our sales to rise  sharply  to around   million over the next    months 
751,751,14,54,0.75,we expect our sales to rise  sharply  to around   million over the next    months 
752,752,15,54,1.0,we expect our sales to rise  sharply  to around   million over the next    months 
753,753,16,54,0.8571428571428571,we expect our sales to rise  sharply  to around   million over the next    months 
754,754,1,55,0.5,ruth akorful is a baker and has been managing  her own  business for several years 
755,755,2,55,0.5,ruth akorful is a baker and has been managing  her own  business for several years 
756,756,3,55,0.14285714285714285,ruth akorful is a baker and has been managing  her own  business for several years 
757,757,7,55,0.75,ruth akorful is a baker and has been managing  her own  business for several years 
758,758,9,55,0.6666666666666666,ruth akorful is a baker and has been managing  her own  business for several years 
759,759,10,55,0.037037037037037035,ruth akorful is a baker and has been managing  her own  business for several years 
760,760,11,55,1.0,ruth akorful is a baker and has been managing  her own  business for several years 
761,761,12,55,0.5,ruth akorful is a baker and has been managing  her own  business for several years 
762,762,13,55,0.2222222222222222,ruth akorful is a baker and has been managing  her own  business for several years 
763,763,14,55,0.6666666666666666,ruth akorful is a baker and has been managing  her own  business for several years 
764,764,15,55,1.0,ruth akorful is a baker and has been managing  her own  business for several years 
765,765,1,56,0.8,the leighton group is a service based organization and our success is  dependent  on the quality of the service we offer 
766,766,2,56,0.4,the leighton group is a service based organization and our success is  dependent  on the quality of the service we offer 
767,767,3,56,0.4,the leighton group is a service based organization and our success is  dependent  on the quality of the service we offer 
768,768,5,56,0.75,the leighton group is a service based organization and our success is  dependent  on the quality of the service we offer 
769,769,6,56,0.5,the leighton group is a service based organization and our success is  dependent  on the quality of the service we offer 
770,770,7,56,0.0,the leighton group is a service based organization and our success is  dependent  on the quality of the service we offer 
771,771,8,56,0.7142857142857143,the leighton group is a service based organization and our success is  dependent  on the quality of the service we offer 
772,772,9,56,0.8571428571428571,the leighton group is a service based organization and our success is  dependent  on the quality of the service we offer 
773,773,10,56,0.8421052631578947,the leighton group is a service based organization and our success is  dependent  on the quality of the service we offer 
774,774,12,56,0.0,the leighton group is a service based organization and our success is  dependent  on the quality of the service we offer 
775,775,13,56,0.4,the leighton group is a service based organization and our success is  dependent  on the quality of the service we offer 
776,776,14,56,0.3333333333333333,the leighton group is a service based organization and our success is  dependent  on the quality of the service we offer 
777,777,15,56,0.0,the leighton group is a service based organization and our success is  dependent  on the quality of the service we offer 
778,778,16,56,0.5,the leighton group is a service based organization and our success is  dependent  on the quality of the service we offer 
779,779,1,57,1.0,after months of  negotiations    we are pleased to announce that the company and your union have reached an agreement that resolves   out of  opending grievances 
780,780,2,57,1.0,after months of  negotiations    we are pleased to announce that the company and your union have reached an agreement that resolves   out of  opending grievances 
781,781,6,57,1.0,after months of  negotiations    we are pleased to announce that the company and your union have reached an agreement that resolves   out of  opending grievances 
782,782,7,57,0.6666666666666666,after months of  negotiations    we are pleased to announce that the company and your union have reached an agreement that resolves   out of  opending grievances 
783,783,10,57,0.08571428571428573,after months of  negotiations    we are pleased to announce that the company and your union have reached an agreement that resolves   out of  opending grievances 
784,784,11,57,0.8333333333333334,after months of  negotiations    we are pleased to announce that the company and your union have reached an agreement that resolves   out of  opending grievances 
785,785,12,57,1.0,after months of  negotiations    we are pleased to announce that the company and your union have reached an agreement that resolves   out of  opending grievances 
786,786,13,57,1.0,after months of  negotiations    we are pleased to announce that the company and your union have reached an agreement that resolves   out of  opending grievances 
787,787,15,57,1.0,after months of  negotiations    we are pleased to announce that the company and your union have reached an agreement that resolves   out of  opending grievances 
788,788,1,58,0.2,michael  the former ceo of the company  is looking forward to seeing many friends and  acquaintances  at next year s show in august 
789,789,2,58,0.4,michael  the former ceo of the company  is looking forward to seeing many friends and  acquaintances  at next year s show in august 
790,790,3,58,0.2222222222222222,michael  the former ceo of the company  is looking forward to seeing many friends and  acquaintances  at next year s show in august 
791,791,4,58,0.6666666666666666,michael  the former ceo of the company  is looking forward to seeing many friends and  acquaintances  at next year s show in august 
792,792,5,58,0.5,michael  the former ceo of the company  is looking forward to seeing many friends and  acquaintances  at next year s show in august 
793,793,6,58,1.0,michael  the former ceo of the company  is looking forward to seeing many friends and  acquaintances  at next year s show in august 
794,794,7,58,0.5,michael  the former ceo of the company  is looking forward to seeing many friends and  acquaintances  at next year s show in august 
795,795,8,58,0.5555555555555556,michael  the former ceo of the company  is looking forward to seeing many friends and  acquaintances  at next year s show in august 
796,796,9,58,0.0,michael  the former ceo of the company  is looking forward to seeing many friends and  acquaintances  at next year s show in august 
797,797,11,58,0.0,michael  the former ceo of the company  is looking forward to seeing many friends and  acquaintances  at next year s show in august 
798,798,12,58,0.0,michael  the former ceo of the company  is looking forward to seeing many friends and  acquaintances  at next year s show in august 
799,799,13,58,0.2,michael  the former ceo of the company  is looking forward to seeing many friends and  acquaintances  at next year s show in august 
800,800,14,58,0.5,michael  the former ceo of the company  is looking forward to seeing many friends and  acquaintances  at next year s show in august 
801,801,16,58,0.4545454545454545,michael  the former ceo of the company  is looking forward to seeing many friends and  acquaintances  at next year s show in august 
802,802,1,59,1.0,the building built by emaar properties was  originally  scheduled to be completed at the end of this year but the target date has been changed due to revisions in the building s design 
803,803,2,59,0.5,the building built by emaar properties was  originally  scheduled to be completed at the end of this year but the target date has been changed due to revisions in the building s design 
804,804,3,59,0.5,the building built by emaar properties was  originally  scheduled to be completed at the end of this year but the target date has been changed due to revisions in the building s design 
805,805,5,59,0.25,the building built by emaar properties was  originally  scheduled to be completed at the end of this year but the target date has been changed due to revisions in the building s design 
806,806,6,59,1.0,the building built by emaar properties was  originally  scheduled to be completed at the end of this year but the target date has been changed due to revisions in the building s design 
807,807,7,59,0.5,the building built by emaar properties was  originally  scheduled to be completed at the end of this year but the target date has been changed due to revisions in the building s design 
808,808,8,59,1.0,the building built by emaar properties was  originally  scheduled to be completed at the end of this year but the target date has been changed due to revisions in the building s design 
809,809,9,59,1.0,the building built by emaar properties was  originally  scheduled to be completed at the end of this year but the target date has been changed due to revisions in the building s design 
810,810,11,59,1.0,the building built by emaar properties was  originally  scheduled to be completed at the end of this year but the target date has been changed due to revisions in the building s design 
811,811,12,59,0.6666666666666666,the building built by emaar properties was  originally  scheduled to be completed at the end of this year but the target date has been changed due to revisions in the building s design 
812,812,13,59,0.6363636363636364,the building built by emaar properties was  originally  scheduled to be completed at the end of this year but the target date has been changed due to revisions in the building s design 
813,813,14,59,1.0,the building built by emaar properties was  originally  scheduled to be completed at the end of this year but the target date has been changed due to revisions in the building s design 
814,814,15,59,1.0,the building built by emaar properties was  originally  scheduled to be completed at the end of this year but the target date has been changed due to revisions in the building s design 
815,815,16,59,0.5555555555555556,the building built by emaar properties was  originally  scheduled to be completed at the end of this year but the target date has been changed due to revisions in the building s design 
816,816,1,60,0.5,following the visit to your production facility in hong kong next week  we  will create  a comprehensive factory automation program to meet your company s needs 
817,817,2,60,1.0,following the visit to your production facility in hong kong next week  we  will create  a comprehensive factory automation program to meet your company s needs 
818,818,7,60,0.75,following the visit to your production facility in hong kong next week  we  will create  a comprehensive factory automation program to meet your company s needs 
819,819,8,60,1.0,following the visit to your production facility in hong kong next week  we  will create  a comprehensive factory automation program to meet your company s needs 
820,820,9,60,0.0,following the visit to your production facility in hong kong next week  we  will create  a comprehensive factory automation program to meet your company s needs 
821,821,10,60,0.060606060606060615,following the visit to your production facility in hong kong next week  we  will create  a comprehensive factory automation program to meet your company s needs 
822,822,11,60,0.5,following the visit to your production facility in hong kong next week  we  will create  a comprehensive factory automation program to meet your company s needs 
823,823,12,60,1.0,following the visit to your production facility in hong kong next week  we  will create  a comprehensive factory automation program to meet your company s needs 
824,824,13,60,0.9166666666666666,following the visit to your production facility in hong kong next week  we  will create  a comprehensive factory automation program to meet your company s needs 
825,825,1,62,0.6666666666666666,your new coffee machine comes with detailed  instructions  which will help you use it more effectively 
826,826,2,62,0.5,your new coffee machine comes with detailed  instructions  which will help you use it more effectively 
827,827,3,62,0.4444444444444444,your new coffee machine comes with detailed  instructions  which will help you use it more effectively 
828,828,5,62,0.2,your new coffee machine comes with detailed  instructions  which will help you use it more effectively 
829,829,6,62,0.3333333333333333,your new coffee machine comes with detailed  instructions  which will help you use it more effectively 
830,830,7,62,0.0,your new coffee machine comes with detailed  instructions  which will help you use it more effectively 
831,831,8,62,1.0,your new coffee machine comes with detailed  instructions  which will help you use it more effectively 
832,832,9,62,0.5,your new coffee machine comes with detailed  instructions  which will help you use it more effectively 
833,833,11,62,0.5,your new coffee machine comes with detailed  instructions  which will help you use it more effectively 
834,834,12,62,0.0,your new coffee machine comes with detailed  instructions  which will help you use it more effectively 
835,835,13,62,0.3333333333333333,your new coffee machine comes with detailed  instructions  which will help you use it more effectively 
836,836,14,62,1.0,your new coffee machine comes with detailed  instructions  which will help you use it more effectively 
837,837,15,62,1.0,your new coffee machine comes with detailed  instructions  which will help you use it more effectively 
838,838,16,62,0.8,your new coffee machine comes with detailed  instructions  which will help you use it more effectively 
839,839,1,63,1.0, since  she joined our company three years ago  mrs  mashimo has greatly expanded our customer base 
840,840,2,63,0.5, since  she joined our company three years ago  mrs  mashimo has greatly expanded our customer base 
841,841,3,63,0.75, since  she joined our company three years ago  mrs  mashimo has greatly expanded our customer base 
842,842,4,63,1.0, since  she joined our company three years ago  mrs  mashimo has greatly expanded our customer base 
843,843,5,63,1.0, since  she joined our company three years ago  mrs  mashimo has greatly expanded our customer base 
844,844,6,63,1.0, since  she joined our company three years ago  mrs  mashimo has greatly expanded our customer base 
