,user_id,qId,correctAvg,vocab
4852,2,38,0.3333333333333333,culford
4853,2,38,0.3333333333333333,international
4854,3,38,0.25,intention
4855,3,38,0.25,alex
4856,3,38,0.25,hartham
4857,3,38,0.25,initiate
4858,3,38,0.25,merger
4859,3,38,0.25,culford
4860,3,38,0.25,international
4861,4,38,0.4,intention
4862,4,38,0.4,alex
4863,4,38,0.4,hartham
4864,4,38,0.4,initiate
4865,4,38,0.4,merger
4866,4,38,0.4,culford
4867,4,38,0.4,international
4868,5,38,0.0,intention
4869,5,38,0.0,alex
4870,5,38,0.0,hartham
4871,5,38,0.0,initiate
4872,5,38,0.0,merger
4873,5,38,0.0,culford
4874,5,38,0.0,international
4875,6,38,0.3333333333333333,intention
4876,6,38,0.3333333333333333,alex
4877,6,38,0.3333333333333333,hartham
4878,6,38,0.3333333333333333,initiate
4879,6,38,0.3333333333333333,merger
4880,6,38,0.3333333333333333,culford
4881,6,38,0.3333333333333333,international
4882,7,38,0.0,intention
4883,7,38,0.0,alex
4884,7,38,0.0,hartham
4885,7,38,0.0,initiate
4886,7,38,0.0,merger
4887,7,38,0.0,culford
4888,7,38,0.0,international
4889,8,38,0.4,intention
4890,8,38,0.4,alex
4891,8,38,0.4,hartham
4892,8,38,0.4,initiate
4893,8,38,0.4,merger
4894,8,38,0.4,culford
4895,8,38,0.4,international
4896,9,38,0.3333333333333333,intention
4897,9,38,0.3333333333333333,alex
4898,9,38,0.3333333333333333,hartham
4899,9,38,0.3333333333333333,initiate
4900,9,38,0.3333333333333333,merger
4901,9,38,0.3333333333333333,culford
4902,9,38,0.3333333333333333,international
4903,10,38,0.0,intention
4904,10,38,0.0,alex
4905,10,38,0.0,hartham
4906,10,38,0.0,initiate
4907,10,38,0.0,merger
4908,10,38,0.0,culford
4909,10,38,0.0,international
4910,11,38,0.0,intention
4911,11,38,0.0,alex
4912,11,38,0.0,hartham
4913,11,38,0.0,initiate
4914,11,38,0.0,merger
4915,11,38,0.0,culford
4916,11,38,0.0,international
4917,12,38,0.0,intention
4918,12,38,0.0,alex
4919,12,38,0.0,hartham
4920,12,38,0.0,initiate
4921,12,38,0.0,merger
4922,12,38,0.0,culford
4923,12,38,0.0,international
4924,13,38,0.0,intention
4925,13,38,0.0,alex
4926,13,38,0.0,hartham
4927,13,38,0.0,initiate
4928,13,38,0.0,merger
4929,13,38,0.0,culford
4930,13,38,0.0,international
4931,14,38,0.5,intention
4932,14,38,0.5,alex
4933,14,38,0.5,hartham
4934,14,38,0.5,initiate
4935,14,38,0.5,merger
4936,14,38,0.5,culford
4937,14,38,0.5,international
4938,15,38,0.875,intention
4939,15,38,0.875,alex
4940,15,38,0.875,hartham
4941,15,38,0.875,initiate
4942,15,38,0.875,merger
4943,15,38,0.875,culford
4944,15,38,0.875,international
4945,16,38,0.6,intention
4946,16,38,0.6,alex
4947,16,38,0.6,hartham
4948,16,38,0.6,initiate
4949,16,38,0.6,merger
4950,16,38,0.6,culford
4951,16,38,0.6,international
4952,1,39,1.0,staff
4953,1,39,1.0,lounge
4954,1,39,1.0,near
4955,1,39,1.0,meeting
4956,1,39,1.0,room
4957,1,39,1.0,across
4958,1,39,1.0,hall
4959,1,39,1.0,computer
4960,1,39,1.0,lab
4961,2,39,1.0,staff
4962,2,39,1.0,lounge
4963,2,39,1.0,near
4964,2,39,1.0,meeting
4965,2,39,1.0,room
4966,2,39,1.0,across
4967,2,39,1.0,hall
4968,2,39,1.0,computer
4969,2,39,1.0,lab
4970,4,39,1.0,staff
4971,4,39,1.0,lounge
4972,4,39,1.0,near
4973,4,39,1.0,meeting
4974,4,39,1.0,room
4975,4,39,1.0,across
4976,4,39,1.0,hall
4977,4,39,1.0,computer
4978,4,39,1.0,lab
4979,5,39,1.0,staff
4980,5,39,1.0,lounge
4981,5,39,1.0,near
4982,5,39,1.0,meeting
4983,5,39,1.0,room
4984,5,39,1.0,across
4985,5,39,1.0,hall
4986,5,39,1.0,computer
4987,5,39,1.0,lab
4988,6,39,0.75,staff
4989,6,39,0.75,lounge
4990,6,39,0.75,near
4991,6,39,0.75,meeting
4992,6,39,0.75,room
4993,6,39,0.75,across
4994,6,39,0.75,hall
4995,6,39,0.75,computer
4996,6,39,0.75,lab
4997,7,39,0.0,staff
4998,7,39,0.0,lounge
4999,7,39,0.0,near
5000,7,39,0.0,meeting
5001,7,39,0.0,room
5002,7,39,0.0,across
5003,7,39,0.0,hall
5004,7,39,0.0,computer
5005,7,39,0.0,lab
5006,8,39,1.0,staff
5007,8,39,1.0,lounge
5008,8,39,1.0,near
5009,8,39,1.0,meeting
5010,8,39,1.0,room
5011,8,39,1.0,across
5012,8,39,1.0,hall
5013,8,39,1.0,computer
5014,8,39,1.0,lab
5015,9,39,1.0,staff
5016,9,39,1.0,lounge
5017,9,39,1.0,near
5018,9,39,1.0,meeting
5019,9,39,1.0,room
5020,9,39,1.0,across
5021,9,39,1.0,hall
5022,9,39,1.0,computer
5023,9,39,1.0,lab
5024,10,39,1.0,staff
5025,10,39,1.0,lounge
5026,10,39,1.0,near
5027,10,39,1.0,meeting
5028,10,39,1.0,room
5029,10,39,1.0,across
5030,10,39,1.0,hall
5031,10,39,1.0,computer
5032,10,39,1.0,lab
5033,11,39,0.6,staff
5034,11,39,0.6,lounge
5035,11,39,0.6,near
5036,11,39,0.6,meeting
5037,11,39,0.6,room
5038,11,39,0.6,across
5039,11,39,0.6,hall
5040,11,39,0.6,computer
5041,11,39,0.6,lab
5042,12,39,0.8571428571428571,staff
5043,12,39,0.8571428571428571,lounge
5044,12,39,0.8571428571428571,near
5045,12,39,0.8571428571428571,meeting
5046,12,39,0.8571428571428571,room
5047,12,39,0.8571428571428571,across
5048,12,39,0.8571428571428571,hall
5049,12,39,0.8571428571428571,computer
5050,12,39,0.8571428571428571,lab
5051,13,39,0.5,staff
5052,13,39,0.5,lounge
5053,13,39,0.5,near
5054,13,39,0.5,meeting
5055,13,39,0.5,room
5056,13,39,0.5,across
5057,13,39,0.5,hall
5058,13,39,0.5,computer
5059,13,39,0.5,lab
5060,14,39,0.8571428571428571,staff
5061,14,39,0.8571428571428571,lounge
5062,14,39,0.8571428571428571,near
5063,14,39,0.8571428571428571,meeting
5064,14,39,0.8571428571428571,room
5065,14,39,0.8571428571428571,across
5066,14,39,0.8571428571428571,hall
5067,14,39,0.8571428571428571,computer
5068,14,39,0.8571428571428571,lab
5069,15,39,1.0,staff
5070,15,39,1.0,lounge
5071,15,39,1.0,near
5072,15,39,1.0,meeting
5073,15,39,1.0,room
5074,15,39,1.0,across
5075,15,39,1.0,hall
5076,15,39,1.0,computer
5077,15,39,1.0,lab
5078,16,39,1.0,staff
5079,16,39,1.0,lounge
5080,16,39,1.0,near
5081,16,39,1.0,meeting
5082,16,39,1.0,room
5083,16,39,1.0,across
5084,16,39,1.0,hall
5085,16,39,1.0,computer
5086,16,39,1.0,lab
5087,1,40,1.0,manager
5088,1,40,1.0,grant
5089,1,40,1.0,karnes
5090,1,40,1.0,promotion
5091,1,40,1.0,successful
5092,1,40,1.0,handle
5093,1,40,1.0,company
5094,1,40,1.0,accounting
5095,1,40,1.0,past
5096,1,40,1.0,year
5097,2,40,0.5714285714285714,manager
5098,2,40,0.5714285714285714,grant
5099,2,40,0.5714285714285714,karnes
5100,2,40,0.5714285714285714,promotion
5101,2,40,0.5714285714285714,successful
5102,2,40,0.5714285714285714,handle
5103,2,40,0.5714285714285714,company
5104,2,40,0.5714285714285714,accounting
5105,2,40,0.5714285714285714,past
5106,2,40,0.5714285714285714,year
5107,4,40,0.5,manager
5108,4,40,0.5,grant
5109,4,40,0.5,karnes
5110,4,40,0.5,promotion
5111,4,40,0.5,successful
5112,4,40,0.5,handle
5113,4,40,0.5,company
5114,4,40,0.5,accounting
5115,4,40,0.5,past
5116,4,40,0.5,year
5117,6,40,0.5,manager
5118,6,40,0.5,grant
5119,6,40,0.5,karnes
5120,6,40,0.5,promotion
5121,6,40,0.5,successful
5122,6,40,0.5,handle
5123,6,40,0.5,company
5124,6,40,0.5,accounting
5125,6,40,0.5,past
5126,6,40,0.5,year
5127,7,40,0.3333333333333333,manager
5128,7,40,0.3333333333333333,grant
5129,7,40,0.3333333333333333,karnes
5130,7,40,0.3333333333333333,promotion
5131,7,40,0.3333333333333333,successful
5132,7,40,0.3333333333333333,handle
5133,7,40,0.3333333333333333,company
5134,7,40,0.3333333333333333,accounting
5135,7,40,0.3333333333333333,past
5136,7,40,0.3333333333333333,year
5137,8,40,0.0,manager
5138,8,40,0.0,grant
5139,8,40,0.0,karnes
5140,8,40,0.0,promotion
5141,8,40,0.0,successful
5142,8,40,0.0,handle
5143,8,40,0.0,company
5144,8,40,0.0,accounting
5145,8,40,0.0,past
5146,8,40,0.0,year
5147,9,40,0.8571428571428571,manager
5148,9,40,0.8571428571428571,grant
5149,9,40,0.8571428571428571,karnes
5150,9,40,0.8571428571428571,promotion
5151,9,40,0.8571428571428571,successful
5152,9,40,0.8571428571428571,handle
5153,9,40,0.8571428571428571,company
5154,9,40,0.8571428571428571,accounting
5155,9,40,0.8571428571428571,past
5156,9,40,0.8571428571428571,year
5157,10,40,0.5,manager
5158,10,40,0.5,grant
5159,10,40,0.5,karnes
5160,10,40,0.5,promotion
5161,10,40,0.5,successful
5162,10,40,0.5,handle
5163,10,40,0.5,company
5164,10,40,0.5,accounting
5165,10,40,0.5,past
5166,10,40,0.5,year
5167,11,40,0.8333333333333334,manager
5168,11,40,0.8333333333333334,grant
5169,11,40,0.8333333333333334,karnes
5170,11,40,0.8333333333333334,promotion
5171,11,40,0.8333333333333334,successful
5172,11,40,0.8333333333333334,handle
5173,11,40,0.8333333333333334,company
5174,11,40,0.8333333333333334,accounting
5175,11,40,0.8333333333333334,past
5176,11,40,0.8333333333333334,year
5177,12,40,0.5,manager
5178,12,40,0.5,grant
5179,12,40,0.5,karnes
5180,12,40,0.5,promotion
5181,12,40,0.5,successful
5182,12,40,0.5,handle
5183,12,40,0.5,company
5184,12,40,0.5,accounting
5185,12,40,0.5,past
5186,12,40,0.5,year
5187,14,40,0.8333333333333334,manager
5188,14,40,0.8333333333333334,grant
5189,14,40,0.8333333333333334,karnes
5190,14,40,0.8333333333333334,promotion
5191,14,40,0.8333333333333334,successful
5192,14,40,0.8333333333333334,handle
5193,14,40,0.8333333333333334,company
5194,14,40,0.8333333333333334,accounting
5195,14,40,0.8333333333333334,past
5196,14,40,0.8333333333333334,year
5197,15,40,0.0,manager
5198,15,40,0.0,grant
5199,15,40,0.0,karnes
5200,15,40,0.0,promotion
5201,15,40,0.0,successful
5202,15,40,0.0,handle
5203,15,40,0.0,company
5204,15,40,0.0,accounting
5205,15,40,0.0,past
5206,15,40,0.0,year
5207,16,40,0.6666666666666666,manager
5208,16,40,0.6666666666666666,grant
5209,16,40,0.6666666666666666,karnes
5210,16,40,0.6666666666666666,promotion
5211,16,40,0.6666666666666666,successful
5212,16,40,0.6666666666666666,handle
5213,16,40,0.6666666666666666,company
5214,16,40,0.6666666666666666,accounting
5215,16,40,0.6666666666666666,past
5216,16,40,0.6666666666666666,year
5217,1,41,1.0,award
5218,1,41,1.0,ceremony
5219,1,41,1.0,begin
5220,1,41,1.0,approximately
5221,1,41,1.0,evening
5222,1,41,1.0,time
5223,1,41,1.0,winner
5224,1,41,1.0,request
5225,1,41,1.0,present
5226,1,41,1.0,receive
5227,1,41,1.0,award
5228,2,41,1.0,award
5229,2,41,1.0,ceremony
5230,2,41,1.0,begin
5231,2,41,1.0,approximately
5232,2,41,1.0,evening
5233,2,41,1.0,time
5234,2,41,1.0,winner
5235,2,41,1.0,request
5236,2,41,1.0,present
5237,2,41,1.0,receive
5238,2,41,1.0,award
5239,3,41,0.2727272727272727,award
5240,3,41,0.2727272727272727,ceremony
5241,3,41,0.2727272727272727,begin
5242,3,41,0.2727272727272727,approximately
5243,3,41,0.2727272727272727,evening
5244,3,41,0.2727272727272727,time
5245,3,41,0.2727272727272727,winner
5246,3,41,0.2727272727272727,request
5247,3,41,0.2727272727272727,present
5248,3,41,0.2727272727272727,receive
5249,3,41,0.2727272727272727,award
5250,4,41,0.6666666666666666,award
5251,4,41,0.6666666666666666,ceremony
5252,4,41,0.6666666666666666,begin
5253,4,41,0.6666666666666666,approximately
5254,4,41,0.6666666666666666,evening
5255,4,41,0.6666666666666666,time
5256,4,41,0.6666666666666666,winner
5257,4,41,0.6666666666666666,request
5258,4,41,0.6666666666666666,present
5259,4,41,0.6666666666666666,receive
5260,4,41,0.6666666666666666,award
5261,6,41,1.0,award
5262,6,41,1.0,ceremony
5263,6,41,1.0,begin
5264,6,41,1.0,approximately
5265,6,41,1.0,evening
5266,6,41,1.0,time
5267,6,41,1.0,winner
5268,6,41,1.0,request
5269,6,41,1.0,present
5270,6,41,1.0,receive
5271,6,41,1.0,award
5272,7,41,0.0,award
5273,7,41,0.0,ceremony
5274,7,41,0.0,begin
5275,7,41,0.0,approximately
5276,7,41,0.0,evening
5277,7,41,0.0,time
5278,7,41,0.0,winner
5279,7,41,0.0,request
5280,7,41,0.0,present
5281,7,41,0.0,receive
5282,7,41,0.0,award
5283,8,41,1.0,award
5284,8,41,1.0,ceremony
5285,8,41,1.0,begin
5286,8,41,1.0,approximately
5287,8,41,1.0,evening
5288,8,41,1.0,time
5289,8,41,1.0,winner
5290,8,41,1.0,request
5291,8,41,1.0,present
5292,8,41,1.0,receive
5293,8,41,1.0,award
5294,9,41,0.8,award
5295,9,41,0.8,ceremony
5296,9,41,0.8,begin
5297,9,41,0.8,approximately
5298,9,41,0.8,evening
5299,9,41,0.8,time
5300,9,41,0.8,winner
5301,9,41,0.8,request
5302,9,41,0.8,present
5303,9,41,0.8,receive
5304,9,41,0.8,award
5305,10,41,1.0,award
5306,10,41,1.0,ceremony
5307,10,41,1.0,begin
5308,10,41,1.0,approximately
5309,10,41,1.0,evening
5310,10,41,1.0,time
5311,10,41,1.0,winner
5312,10,41,1.0,request
5313,10,41,1.0,present
5314,10,41,1.0,receive
5315,10,41,1.0,award
5316,11,41,1.0,award
5317,11,41,1.0,ceremony
5318,11,41,1.0,begin
5319,11,41,1.0,approximately
5320,11,41,1.0,evening
5321,11,41,1.0,time
5322,11,41,1.0,winner
5323,11,41,1.0,request
5324,11,41,1.0,present
5325,11,41,1.0,receive
5326,11,41,1.0,award
5327,12,41,0.75,award
5328,12,41,0.75,ceremony
5329,12,41,0.75,begin
5330,12,41,0.75,approximately
5331,12,41,0.75,evening
5332,12,41,0.75,time
5333,12,41,0.75,winner
5334,12,41,0.75,request
5335,12,41,0.75,present
5336,12,41,0.75,receive
5337,12,41,0.75,award
5338,13,41,0.75,award
5339,13,41,0.75,ceremony
5340,13,41,0.75,begin
5341,13,41,0.75,approximately
5342,13,41,0.75,evening
5343,13,41,0.75,time
5344,13,41,0.75,winner
5345,13,41,0.75,request
5346,13,41,0.75,present
5347,13,41,0.75,receive
5348,13,41,0.75,award
5349,14,41,0.8571428571428571,award
5350,14,41,0.8571428571428571,ceremony
5351,14,41,0.8571428571428571,begin
5352,14,41,0.8571428571428571,approximately
5353,14,41,0.8571428571428571,evening
5354,14,41,0.8571428571428571,time
5355,14,41,0.8571428571428571,winner
5356,14,41,0.8571428571428571,request
5357,14,41,0.8571428571428571,present
5358,14,41,0.8571428571428571,receive
5359,14,41,0.8571428571428571,award
5360,15,41,1.0,award
5361,15,41,1.0,ceremony
5362,15,41,1.0,begin
5363,15,41,1.0,approximately
5364,15,41,1.0,evening
5365,15,41,1.0,time
5366,15,41,1.0,winner
5367,15,41,1.0,request
5368,15,41,1.0,present
5369,15,41,1.0,receive
5370,15,41,1.0,award
5371,16,41,0.5,award
5372,16,41,0.5,ceremony
5373,16,41,0.5,begin
5374,16,41,0.5,approximately
5375,16,41,0.5,evening
5376,16,41,0.5,time
5377,16,41,0.5,winner
5378,16,41,0.5,request
5379,16,41,0.5,present
5380,16,41,0.5,receive
5381,16,41,0.5,award
5382,1,42,0.5,defective
5383,1,42,0.5,merchandise
5384,1,42,0.5,gladly
5385,1,42,0.5,replace
5386,1,42,0.5,product
5387,1,42,0.5,give
5388,1,42,0.5,full
5389,1,42,0.5,refund
5390,2,42,0.5714285714285714,defective
5391,2,42,0.5714285714285714,merchandise
5392,2,42,0.5714285714285714,gladly
5393,2,42,0.5714285714285714,replace
5394,2,42,0.5714285714285714,product
5395,2,42,0.5714285714285714,give
5396,2,42,0.5714285714285714,full
5397,2,42,0.5714285714285714,refund
5398,3,42,0.3333333333333333,defective
5399,3,42,0.3333333333333333,merchandise
5400,3,42,0.3333333333333333,gladly
5401,3,42,0.3333333333333333,replace
5402,3,42,0.3333333333333333,product
5403,3,42,0.3333333333333333,give
5404,3,42,0.3333333333333333,full
5405,3,42,0.3333333333333333,refund
5406,4,42,1.0,defective
5407,4,42,1.0,merchandise
5408,4,42,1.0,gladly
5409,4,42,1.0,replace
5410,4,42,1.0,product
5411,4,42,1.0,give
5412,4,42,1.0,full
5413,4,42,1.0,refund
5414,5,42,0.3333333333333333,defective
5415,5,42,0.3333333333333333,merchandise
5416,5,42,0.3333333333333333,gladly
5417,5,42,0.3333333333333333,replace
5418,5,42,0.3333333333333333,product
5419,5,42,0.3333333333333333,give
5420,5,42,0.3333333333333333,full
5421,5,42,0.3333333333333333,refund
5422,6,42,0.75,defective
5423,6,42,0.75,merchandise
5424,6,42,0.75,gladly
5425,6,42,0.75,replace
5426,6,42,0.75,product
5427,6,42,0.75,give
5428,6,42,0.75,full
5429,6,42,0.75,refund
5430,7,42,1.0,defective
5431,7,42,1.0,merchandise
5432,7,42,1.0,gladly
5433,7,42,1.0,replace
5434,7,42,1.0,product
5435,7,42,1.0,give
5436,7,42,1.0,full
5437,7,42,1.0,refund
5438,8,42,1.0,defective
5439,8,42,1.0,merchandise
5440,8,42,1.0,gladly
5441,8,42,1.0,replace
5442,8,42,1.0,product
5443,8,42,1.0,give
5444,8,42,1.0,full
5445,8,42,1.0,refund
5446,9,42,1.0,defective
5447,9,42,1.0,merchandise
5448,9,42,1.0,gladly
5449,9,42,1.0,replace
5450,9,42,1.0,product
5451,9,42,1.0,give
5452,9,42,1.0,full
5453,9,42,1.0,refund
5454,10,42,1.0,defective
5455,10,42,1.0,merchandise
5456,10,42,1.0,gladly
5457,10,42,1.0,replace
5458,10,42,1.0,product
5459,10,42,1.0,give
5460,10,42,1.0,full
5461,10,42,1.0,refund
5462,11,42,0.8,defective
5463,11,42,0.8,merchandise
5464,11,42,0.8,gladly
5465,11,42,0.8,replace
5466,11,42,0.8,product
5467,11,42,0.8,give
5468,11,42,0.8,full
5469,11,42,0.8,refund
5470,12,42,1.0,defective
5471,12,42,1.0,merchandise
5472,12,42,1.0,gladly
5473,12,42,1.0,replace
5474,12,42,1.0,product
5475,12,42,1.0,give
5476,12,42,1.0,full
5477,12,42,1.0,refund
5478,14,42,1.0,defective
5479,14,42,1.0,merchandise
5480,14,42,1.0,gladly
5481,14,42,1.0,replace
5482,14,42,1.0,product
5483,14,42,1.0,give
5484,14,42,1.0,full
5485,14,42,1.0,refund
5486,15,42,1.0,defective
5487,15,42,1.0,merchandise
5488,15,42,1.0,gladly
5489,15,42,1.0,replace
5490,15,42,1.0,product
5491,15,42,1.0,give
5492,15,42,1.0,full
5493,15,42,1.0,refund
5494,16,42,0.3333333333333333,defective
5495,16,42,0.3333333333333333,merchandise
5496,16,42,0.3333333333333333,gladly
5497,16,42,0.3333333333333333,replace
5498,16,42,0.3333333333333333,product
5499,16,42,0.3333333333333333,give
5500,16,42,0.3333333333333333,full
5501,16,42,0.3333333333333333,refund
5502,1,43,1.0,time
5503,1,43,1.0,company
5504,1,43,1.0,also
5505,1,43,1.0,million
5506,1,43,1.0,dollar
5507,1,43,1.0,contract
5508,1,43,1.0,maintenance
5509,1,43,1.0,train
5510,1,43,1.0,next
5511,1,43,1.0,year
5512,2,43,0.4444444444444444,time
5513,2,43,0.4444444444444444,company
5514,2,43,0.4444444444444444,also
5515,2,43,0.4444444444444444,million
5516,2,43,0.4444444444444444,dollar
5517,2,43,0.4444444444444444,contract
5518,2,43,0.4444444444444444,maintenance
5519,2,43,0.4444444444444444,train
5520,2,43,0.4444444444444444,next
5521,2,43,0.4444444444444444,year
5522,3,43,0.4,time
5523,3,43,0.4,company
5524,3,43,0.4,also
5525,3,43,0.4,million
5526,3,43,0.4,dollar
5527,3,43,0.4,contract
5528,3,43,0.4,maintenance
5529,3,43,0.4,train
5530,3,43,0.4,next
5531,3,43,0.4,year
5532,4,43,0.5,time
5533,4,43,0.5,company
5534,4,43,0.5,also
5535,4,43,0.5,million
5536,4,43,0.5,dollar
5537,4,43,0.5,contract
5538,4,43,0.5,maintenance
5539,4,43,0.5,train
5540,4,43,0.5,next
5541,4,43,0.5,year
5542,5,43,0.5,time
5543,5,43,0.5,company
5544,5,43,0.5,also
5545,5,43,0.5,million
5546,5,43,0.5,dollar
5547,5,43,0.5,contract
5548,5,43,0.5,maintenance
5549,5,43,0.5,train
5550,5,43,0.5,next
5551,5,43,0.5,year
5552,6,43,0.8,time
5553,6,43,0.8,company
5554,6,43,0.8,also
5555,6,43,0.8,million
5556,6,43,0.8,dollar
5557,6,43,0.8,contract
5558,6,43,0.8,maintenance
5559,6,43,0.8,train
5560,6,43,0.8,next
5561,6,43,0.8,year
5562,7,43,0.5,time
5563,7,43,0.5,company
5564,7,43,0.5,also
5565,7,43,0.5,million
5566,7,43,0.5,dollar
5567,7,43,0.5,contract
5568,7,43,0.5,maintenance
5569,7,43,0.5,train
5570,7,43,0.5,next
5571,7,43,0.5,year
5572,9,43,0.8333333333333334,time
5573,9,43,0.8333333333333334,company
5574,9,43,0.8333333333333334,also
5575,9,43,0.8333333333333334,million
5576,9,43,0.8333333333333334,dollar
5577,9,43,0.8333333333333334,contract
5578,9,43,0.8333333333333334,maintenance
5579,9,43,0.8333333333333334,train
5580,9,43,0.8333333333333334,next
5581,9,43,0.8333333333333334,year
5582,10,43,0.0,time
5583,10,43,0.0,company
5584,10,43,0.0,also
5585,10,43,0.0,million
5586,10,43,0.0,dollar
5587,10,43,0.0,contract
5588,10,43,0.0,maintenance
5589,10,43,0.0,train
5590,10,43,0.0,next
5591,10,43,0.0,year
5592,11,43,0.42857142857142855,time
5593,11,43,0.42857142857142855,company
5594,11,43,0.42857142857142855,also
5595,11,43,0.42857142857142855,million
5596,11,43,0.42857142857142855,dollar
5597,11,43,0.42857142857142855,contract
5598,11,43,0.42857142857142855,maintenance
5599,11,43,0.42857142857142855,train
5600,11,43,0.42857142857142855,next
5601,11,43,0.42857142857142855,year
5602,12,43,0.0,time
5603,12,43,0.0,company
5604,12,43,0.0,also
5605,12,43,0.0,million
5606,12,43,0.0,dollar
5607,12,43,0.0,contract
5608,12,43,0.0,maintenance
5609,12,43,0.0,train
5610,12,43,0.0,next
5611,12,43,0.0,year
5612,13,43,0.0,time
5613,13,43,0.0,company
5614,13,43,0.0,also
5615,13,43,0.0,million
5616,13,43,0.0,dollar
5617,13,43,0.0,contract
5618,13,43,0.0,maintenance
5619,13,43,0.0,train
5620,13,43,0.0,next
5621,13,43,0.0,year
5622,14,43,0.75,time
5623,14,43,0.75,company
5624,14,43,0.75,also
5625,14,43,0.75,million
5626,14,43,0.75,dollar
5627,14,43,0.75,contract
5628,14,43,0.75,maintenance
5629,14,43,0.75,train
5630,14,43,0.75,next
5631,14,43,0.75,year
5632,15,43,0.8888888888888888,time
5633,15,43,0.8888888888888888,company
5634,15,43,0.8888888888888888,also
5635,15,43,0.8888888888888888,million
5636,15,43,0.8888888888888888,dollar
5637,15,43,0.8888888888888888,contract
5638,15,43,0.8888888888888888,maintenance
5639,15,43,0.8888888888888888,train
5640,15,43,0.8888888888888888,next
5641,15,43,0.8888888888888888,year
5642,16,43,0.6,time
5643,16,43,0.6,company
5644,16,43,0.6,also
5645,16,43,0.6,million
5646,16,43,0.6,dollar
5647,16,43,0.6,contract
5648,16,43,0.6,maintenance
5649,16,43,0.6,train
5650,16,43,0.6,next
5651,16,43,0.6,year
5652,1,44,1.0,plan
5653,1,44,1.0,implement
5654,1,44,1.0,revise
5655,1,44,1.0,paper
5656,1,44,1.0,recycle
5657,1,44,1.0,program
5658,1,44,1.0,branch
5659,1,44,1.0,office
5660,1,44,1.0,effective
5661,1,44,1.0,next
5662,1,44,1.0,month
5663,2,44,0.625,plan
5664,2,44,0.625,implement
5665,2,44,0.625,revise
5666,2,44,0.625,paper
5667,2,44,0.625,recycle
5668,2,44,0.625,program
5669,2,44,0.625,branch
5670,2,44,0.625,office
5671,2,44,0.625,effective
5672,2,44,0.625,next
5673,2,44,0.625,month
5674,3,44,0.0,plan
5675,3,44,0.0,implement
5676,3,44,0.0,revise
5677,3,44,0.0,paper
5678,3,44,0.0,recycle
5679,3,44,0.0,program
5680,3,44,0.0,branch
5681,3,44,0.0,office
5682,3,44,0.0,effective
5683,3,44,0.0,next
5684,3,44,0.0,month
5685,4,44,0.5,plan
5686,4,44,0.5,implement
5687,4,44,0.5,revise
5688,4,44,0.5,paper
5689,4,44,0.5,recycle
5690,4,44,0.5,program
5691,4,44,0.5,branch
5692,4,44,0.5,office
5693,4,44,0.5,effective
5694,4,44,0.5,next
5695,4,44,0.5,month
5696,5,44,1.0,plan
5697,5,44,1.0,implement
5698,5,44,1.0,revise
5699,5,44,1.0,paper
5700,5,44,1.0,recycle
5701,5,44,1.0,program
5702,5,44,1.0,branch
5703,5,44,1.0,office
5704,5,44,1.0,effective
5705,5,44,1.0,next
5706,5,44,1.0,month
5707,6,44,0.7333333333333333,plan
5708,6,44,0.7333333333333333,implement
5709,6,44,0.7333333333333333,revise
5710,6,44,0.7333333333333333,paper
5711,6,44,0.7333333333333333,recycle
5712,6,44,0.7333333333333333,program
5713,6,44,0.7333333333333333,branch
5714,6,44,0.7333333333333333,office
5715,6,44,0.7333333333333333,effective
5716,6,44,0.7333333333333333,next
5717,6,44,0.7333333333333333,month
5718,7,44,0.5,plan
5719,7,44,0.5,implement
5720,7,44,0.5,revise
5721,7,44,0.5,paper
5722,7,44,0.5,recycle
5723,7,44,0.5,program
5724,7,44,0.5,branch
5725,7,44,0.5,office
5726,7,44,0.5,effective
5727,7,44,0.5,next
5728,7,44,0.5,month
5729,9,44,1.0,plan
5730,9,44,1.0,implement
5731,9,44,1.0,revise
5732,9,44,1.0,paper
5733,9,44,1.0,recycle
5734,9,44,1.0,program
5735,9,44,1.0,branch
5736,9,44,1.0,office
5737,9,44,1.0,effective
5738,9,44,1.0,next
5739,9,44,1.0,month
5740,10,44,1.0,plan
5741,10,44,1.0,implement
5742,10,44,1.0,revise
5743,10,44,1.0,paper
5744,10,44,1.0,recycle
5745,10,44,1.0,program
5746,10,44,1.0,branch
5747,10,44,1.0,office
5748,10,44,1.0,effective
5749,10,44,1.0,next
5750,10,44,1.0,month
5751,11,44,0.6666666666666666,plan
5752,11,44,0.6666666666666666,implement
5753,11,44,0.6666666666666666,revise
5754,11,44,0.6666666666666666,paper
5755,11,44,0.6666666666666666,recycle
5756,11,44,0.6666666666666666,program
5757,11,44,0.6666666666666666,branch
5758,11,44,0.6666666666666666,office
5759,11,44,0.6666666666666666,effective
5760,11,44,0.6666666666666666,next
5761,11,44,0.6666666666666666,month
5762,12,44,0.0,plan
5763,12,44,0.0,implement
5764,12,44,0.0,revise
5765,12,44,0.0,paper
5766,12,44,0.0,recycle
5767,12,44,0.0,program
5768,12,44,0.0,branch
5769,12,44,0.0,office
5770,12,44,0.0,effective
5771,12,44,0.0,next
5772,12,44,0.0,month
5773,13,44,1.0,plan
5774,13,44,1.0,implement
5775,13,44,1.0,revise
5776,13,44,1.0,paper
5777,13,44,1.0,recycle
5778,13,44,1.0,program
5779,13,44,1.0,branch
