,user_id,qId,timestamp,user_answer,answered_correctly,prior_question_elapsed_time
1567,3,136,5158052091,0,0.0,28000.0
1568,3,136,2826167729,2,0.0,8000.0
1569,3,136,284053016,2,0.0,18000.0
1570,3,136,6483104695,3,1.0,4000.0
1571,3,134,4819379446,3,1.0,45000.0
1572,3,134,12870923111,3,1.0,11000.0
1573,3,134,5465466304,1,0.0,41000.0
1574,3,134,5760017280,3,1.0,36000.0
1575,3,137,10792132049,1,0.0,22000.0
1576,3,133,5366366608,3,1.0,21000.0
1577,3,7,14146305232,3,1.0,18000.0
1578,3,133,13647685382,2,0.0,56000.0
1579,3,133,14092310672,2,0.0,7000.0
1580,3,133,5760285476,3,1.0,31000.0
1581,3,132,200953201,2,0.0,18000.0
1582,3,132,12896577972,3,1.0,42000.0
1583,3,132,12885452900,2,0.0,28000.0
1584,3,132,10615776148,3,1.0,29000.0
1585,3,132,5522816494,3,1.0,9000.0
1586,3,132,6484269875,3,1.0,11000.0
1587,3,132,449593984,2,0.0,50000.0
1588,3,7,12546491436,3,1.0,28000.0
1589,3,111,354597074,0,0.0,26000.0
1590,3,32,13319165730,3,0.0,20000.0
1591,3,111,5755724457,0,0.0,3000.0
1592,3,87,12419034048,2,1.0,19000.0
1593,3,86,6489496799,1,0.0,98000.0
1594,3,86,250735290,1,0.0,49000.0
1595,3,86,10113041901,2,1.0,18000.0
1596,3,86,15236385890,2,1.0,8000.0
1597,3,85,5709124876,2,1.0,6000.0
1598,3,85,5688970147,0,0.0,15000.0
1599,3,85,5688276014,0,0.0,36000.0
1600,3,85,13638401558,0,0.0,19000.0
1601,3,84,4818934086,0,0.0,47000.0
1602,3,20,101636800,0,0.0,20000.0
1603,3,84,5253821306,2,1.0,37000.0
1604,3,20,15267053880,1,0.0,13000.0
1605,3,84,12549642398,2,1.0,29000.0
1606,3,84,12420068847,0,0.0,38000.0
1607,3,84,5196863541,2,1.0,53000.0
1608,3,83,3166469960,0,0.0,58000.0
1609,3,20,364096254,0,0.0,37000.0
1610,3,83,7871417873,1,1.0,44000.0
1611,3,83,13300690782,3,0.0,13000.0
1612,3,20,13330175448,3,1.0,18000.0
1613,3,83,8227163447,3,0.0,49000.0
1614,3,20,13323589618,3,1.0,13000.0
1615,3,19,7479056354,1,1.0,26000.0
1616,3,82,5344346019,0,0.0,32000.0
1617,3,87,9808720941,0,0.0,31000.0
1618,3,87,5980547392,0,0.0,20000.0
1619,3,18,7670554827,0,0.0,20000.0
1620,3,91,2647721173,1,0.0,14000.0
1621,3,91,13745014330,1,0.0,27000.0
1622,3,91,12252466366,2,0.0,56000.0
1623,3,91,9768724355,0,1.0,11000.0
1624,3,91,5887991308,2,0.0,60000.0
1625,3,91,13142606624,3,0.0,7000.0
1626,3,19,15268712242,3,0.0,17000.0
1627,3,90,8087881282,2,0.0,15000.0
1628,3,90,13122869210,0,1.0,30000.0
1629,3,90,2647246057,2,0.0,39000.0
1630,3,90,4559809342,2,0.0,37000.0
1631,3,90,12380096732,1,0.0,35000.0
1632,3,89,6663412401,3,0.0,10000.0
1633,3,89,12382646065,2,0.0,4000.0
1634,3,89,12797368511,1,0.0,29000.0
1635,3,89,12888084888,0,1.0,20000.0
1636,3,89,10594286293,0,1.0,21000.0
1637,3,89,5637162104,1,0.0,26000.0
1638,3,88,12255161458,0,0.0,74000.0
1639,3,88,5798326638,3,1.0,45000.0
1640,3,88,4630070400,3,1.0,7000.0
1641,3,87,10942468567,2,1.0,2750.0
1642,3,87,4335734857,2,1.0,45000.0
1643,3,92,5014720703,1,1.0,17000.0
1644,3,82,11827115731,2,1.0,15000.0
1645,3,82,5265977454,1,0.0,29000.0
1646,3,74,5165546787,1,0.0,7000.0
1647,3,74,6226706618,2,1.0,34000.0
1648,3,74,5689863758,2,1.0,14000.0
1649,3,21,8228020740,1,0.0,63000.0
1650,3,74,5755613587,2,1.0,13000.0
1651,3,73,6756766396,3,0.0,13000.0
1652,3,73,5344154209,3,0.0,9000.0
1653,3,73,13289778828,0,1.0,57000.0
1654,3,111,6583409978,3,0.0,80000.0
1655,3,73,6571047774,3,0.0,1000.0
1656,3,73,800936417,0,1.0,46000.0
1657,3,73,6586298759,0,1.0,22000.0
1658,3,73,449447084,2,0.0,26000.0
1659,3,73,199953496,2,0.0,7000.0
1660,3,72,12730906142,3,0.0,49000.0
1661,3,72,8050789471,0,0.0,17000.0
1662,3,72,12799489715,3,0.0,27000.0
1663,3,72,1090101848,2,1.0,34000.0
1664,3,72,13741703924,2,1.0,51000.0
1665,3,71,10010136505,1,0.0,48000.0
1666,3,71,10722057014,2,0.0,25000.0
1667,3,71,9124731960,1,0.0,15000.0
1668,3,71,5687666363,1,0.0,16000.0
1669,3,74,4563388512,2,1.0,37000.0
1670,3,82,6755874565,3,0.0,3000.0
1671,3,74,6583126533,2,1.0,51000.0
1672,3,75,12249845725,0,1.0,72000.0
1673,3,82,449037842,0,0.0,44000.0
1674,3,82,5511740934,3,0.0,20000.0
1675,3,20,7677149062,3,1.0,18000.0
1676,3,82,363972694,3,0.0,33000.0
1677,3,80,13070479813,3,0.0,8000.0
1678,3,80,9768702271,3,0.0,19000.0
1679,3,80,4558340543,1,0.0,20000.0
1680,3,80,624863068,0,1.0,27000.0
1681,3,80,5847097265,3,0.0,54000.0
1682,3,80,10967442626,3,0.0,18000.0
1683,3,80,5511088834,3,0.0,56000.0
1684,3,80,624124093,0,1.0,33000.0
1685,3,80,12726994827,3,0.0,9000.0
1686,3,21,13245897742,0,1.0,17000.0
1687,3,76,13568535889,2,1.0,32000.0
1688,3,76,2045358287,2,1.0,6000.0
1689,3,76,5510896182,2,1.0,43000.0
1690,3,21,3794129566,1,0.0,18000.0
1691,3,75,7961677904,3,0.0,27000.0
1692,3,75,10593531438,0,1.0,18000.0
1693,3,75,10960761979,0,1.0,53000.0
1694,3,75,4740215901,0,1.0,28000.0
1695,3,75,5268958819,3,0.0,31000.0
1696,3,21,4993238296,0,1.0,28000.0
1697,3,92,14362123476,1,1.0,48000.0
1698,3,73,668229300,0,1.0,25000.0
1699,3,107,12451653593,0,1.0,46000.0
1700,3,103,6489467716,2,1.0,6000.0
1701,3,103,606004335,1,0.0,38000.0
1702,3,103,614740616,2,1.0,54000.0
1703,3,103,253063382,3,0.0,17000.0
1704,3,15,8040065513,0,0.0,28000.0
1705,3,15,15266085108,0,0.0,24000.0
1706,3,100,10009440374,2,1.0,42000.0
1707,3,100,9998346048,0,0.0,25000.0
1708,3,16,8087723989,0,0.0,19000.0
1709,3,16,13158712975,1,1.0,15000.0
1710,3,15,13329691116,3,1.0,17000.0
1711,3,100,6094012147,3,0.0,36000.0
1712,3,100,4563856180,0,0.0,28000.0
1713,3,99,9412704287,3,0.0,11000.0
1714,3,99,5030981547,0,0.0,36000.0
1715,3,99,14519985575,2,1.0,20000.0
1716,3,99,2794884953,3,0.0,21000.0
1717,3,99,12896077422,0,0.0,4000.0
1718,3,99,10014826507,2,1.0,10000.0
1719,3,99,5965317313,2,1.0,55000.0
1720,3,99,13126897998,2,1.0,52000.0
1721,3,111,6093974557,3,0.0,42000.0
1722,3,100,12215531383,2,1.0,13000.0
1723,3,98,6756729588,3,0.0,17000.0
1724,3,103,546220681,1,0.0,24000.0
1725,3,15,7387282335,1,0.0,21000.0
1726,3,92,363862839,3,0.0,35000.0
1727,3,111,7879603927,3,0.0,25000.0
1728,3,109,4562141629,0,1.0,27000.0
1729,3,109,5344207137,0,1.0,15000.0
1730,3,109,249845835,0,1.0,55000.0
1731,3,109,13632725690,0,1.0,26000.0
1732,3,108,2872628942,3,0.0,12000.0
1733,3,108,14274611358,1,1.0,8000.0
1734,3,108,14272954050,3,0.0,62000.0
1735,3,108,7952967776,1,1.0,31000.0
1736,3,15,11342172916,3,1.0,2333.0
1737,3,107,6663545033,1,0.0,8000.0
1738,3,107,6672304532,0,1.0,30000.0
1739,3,107,13130647010,3,0.0,7000.0
1740,3,107,6465267656,3,0.0,28000.0
1741,3,107,12381813733,3,0.0,9000.0
1742,3,14,13320045507,0,1.0,21000.0
1743,3,14,13317104788,1,0.0,15000.0
1744,3,14,9582220149,1,0.0,19000.0
1745,3,104,6149380099,2,1.0,66000.0
1746,3,104,13748541208,1,0.0,35000.0
1747,3,104,742010,2,1.0,29000.0
1748,3,107,12536893726,3,0.0,69000.0
1749,3,98,12434917998,0,1.0,33000.0
1750,3,100,5196658784,0,0.0,49000.0
1751,3,111,15232233311,0,0.0,18000.0
1752,3,111,5254148611,3,0.0,44000.0
1753,3,17,15234303390,1,1.0,21000.0
1754,3,95,5024839899,1,0.0,28000.0
1755,3,32,8219215460,0,0.0,28333.0
1756,3,95,3247859213,0,0.0,24000.0
1757,3,95,5154226005,3,1.0,29000.0
1758,3,93,12419080073,1,1.0,58000.0
1759,3,93,14881805124,1,1.0,50000.0
1760,3,93,5980063939,1,1.0,44000.0
1761,3,93,13045421091,1,1.0,32000.0
1762,3,93,4820010231,2,0.0,27000.0
1763,3,18,13311132201,3,1.0,16000.0
1764,3,92,545544305,3,0.0,45000.0
1765,3,18,15183448122,3,1.0,17000.0
1766,3,98,14878511334,2,0.0,18000.0
1767,3,18,13334645162,3,1.0,14000.0
1768,3,92,4558623513,0,0.0,39000.0
1769,3,18,14850521903,0,0.0,16000.0
1770,3,18,13331098889,0,0.0,20000.0
1771,3,92,546712033,1,1.0,14000.0
1772,3,92,12845468281,3,0.0,57000.0
1773,3,111,6039738177,3,0.0,107000.0
1774,3,92,2827066559,3,0.0,12000.0
1775,3,111,14359708376,3,0.0,27000.0
1776,3,92,618237441,1,1.0,36000.0
1777,3,17,15138891700,3,0.0,22000.0
1778,3,97,6483128754,3,1.0,13000.0
1779,3,95,13566778855,3,1.0,134000.0
1780,3,92,6232610701,1,1.0,13000.0
1781,3,98,548648652,3,0.0,21000.0
1782,3,97,14879798957,3,1.0,31000.0
1783,3,97,13141417021,2,0.0,21000.0
1784,3,97,13210005134,3,1.0,19000.0
1785,3,97,10615503808,1,0.0,34000.0
1786,3,98,618085371,0,1.0,4000.0
1787,3,97,15236690687,3,1.0,2000.0
1788,3,98,274194907,2,0.0,33000.0
1789,3,109,5632604803,0,1.0,23000.0
1790,3,97,363661046,1,0.0,21000.0
1791,3,97,10938097349,1,0.0,31000.0
1792,4,36,12374054119,0,1.0,23333.0
1793,4,147,18386573120,0,1.0,23000.0
1794,4,147,17038194145,0,1.0,24000.0
1795,4,147,18607093858,0,1.0,23000.0
1796,4,146,19107426976,2,1.0,27000.0
1797,4,147,18000200578,0,1.0,23000.0
1798,4,147,16919606248,0,1.0,65000.0
1799,4,147,21512152204,0,1.0,23000.0
1800,4,147,16405400657,0,1.0,22000.0
1801,4,147,17384064890,0,1.0,2666.0
1802,4,36,689293252,1,0.0,23000.0
1803,4,36,11938447752,1,0.0,24000.0
1804,4,147,16178390931,0,1.0,21000.0
1805,4,147,16922415145,0,1.0,21000.0
1806,4,147,17616331669,0,1.0,22000.0
1807,4,147,16495770361,0,1.0,28666.0
1808,4,147,17372852356,0,1.0,22000.0
1809,4,147,17447004519,0,1.0,4000.0
1810,4,147,17185866760,0,1.0,22000.0
1811,4,36,689390137,0,1.0,15000.0
1812,4,147,16438392639,0,1.0,20000.0
1813,4,147,17110292910,0,1.0,19000.0
1814,4,146,17448033190,2,1.0,20000.0
1815,4,147,17889870762,0,1.0,22000.0
1816,4,147,16142703643,0,1.0,2666.0
1817,4,146,16495935232,2,1.0,26000.0
1818,4,147,16144206169,0,1.0,23000.0
1819,4,37,2017413520,0,1.0,51666.0
1820,4,146,18983757140,2,1.0,22000.0
1821,4,146,16102929862,2,1.0,22000.0
1822,4,146,16583671886,2,1.0,22000.0
1823,4,146,17281586278,2,1.0,23000.0
1824,4,112,24260140447,0,1.0,22000.0
1825,4,146,19090810272,2,1.0,24000.0
1826,4,146,16100223245,2,1.0,23000.0
1827,4,38,612027325,0,0.0,21000.0
1828,4,38,1038245562,3,1.0,22000.0
1829,4,146,18429786658,2,1.0,24000.0
1830,4,36,11424274056,1,0.0,16000.0
1831,4,147,17999776276,0,1.0,24000.0
1832,4,146,16014212942,1,0.0,22000.0
1833,4,146,18087998317,2,1.0,26000.0
1834,4,147,16944064682,0,1.0,22000.0
1835,4,147,16936765117,0,1.0,22000.0
1836,4,147,17003688379,0,1.0,22000.0
1837,4,147,16955777369,0,1.0,22000.0
1838,4,147,16592680503,0,1.0,22000.0
1839,4,147,16321464621,0,1.0,22000.0
1840,4,147,17005670236,0,1.0,3333.0
1841,4,147,16861709390,0,1.0,22000.0
1842,4,147,17014137608,0,1.0,21000.0
1843,4,146,18067649174,2,1.0,21000.0
1844,4,147,18407109835,0,1.0,21000.0
1845,4,92,12357652195,1,1.0,30333.0
1846,4,147,17881646642,0,1.0,25000.0
1847,4,147,17207752184,0,1.0,2666.0
1848,4,146,17204803910,2,1.0,20000.0
1849,4,147,18037120845,0,1.0,21000.0
1850,4,34,414981912,1,1.0,27000.0
1851,4,34,517180178,1,1.0,22000.0
1852,4,147,17365972767,0,1.0,23000.0
1853,4,34,169234334,3,0.0,19000.0
1854,4,34,10902677269,1,1.0,18000.0
1855,4,34,361981167,0,0.0,41333.0
1856,4,34,169201763,3,0.0,18000.0
1857,4,147,17447942108,0,1.0,20000.0
1858,4,147,19196253829,0,1.0,25000.0
1859,4,147,17218189212,0,1.0,21000.0
1860,4,147,19246424835,0,1.0,38000.0
1861,4,147,17299017321,0,1.0,20000.0
1862,4,33,592071340,3,1.0,19000.0
1863,4,147,18316672846,0,1.0,10000.0
1864,4,147,17534734051,0,1.0,2666.0
1865,4,147,18074445513,0,1.0,23000.0
1866,4,147,17634651414,0,1.0,21000.0
1867,4,147,17281798680,0,1.0,22000.0
1868,4,111,23063069292,1,1.0,77000.0
1869,4,32,433944798,1,1.0,16000.0
1870,4,71,23541150141,1,0.0,19000.0
1871,4,71,26010101398,1,0.0,23000.0
1872,4,34,433680092,1,1.0,20000.0
1873,4,147,17690829771,0,1.0,22000.0
1874,4,147,16827989709,0,1.0,20000.0
1875,4,147,19425279231,0,1.0,20000.0
1876,4,147,16411871037,0,1.0,4666.0
1877,4,35,11403891859,0,1.0,17000.0
1878,4,147,18752122289,0,1.0,23000.0
1879,4,147,16587759828,0,1.0,19000.0
1880,4,147,17811025401,0,1.0,22000.0
1881,4,147,18678878209,0,1.0,23000.0
1882,4,147,18677715753,0,1.0,23000.0
1883,4,147,18069746193,0,1.0,21000.0
1884,4,147,19107397069,0,1.0,25000.0
1885,4,147,17952262085,0,1.0,22000.0
1886,4,147,18067684348,0,1.0,23000.0
1887,4,147,16444553886,0,1.0,22000.0
1888,4,147,17880193825,0,1.0,23000.0
1889,4,147,17204863867,0,1.0,20000.0
1890,4,147,16102045148,0,1.0,23333.0
1891,4,147,19195334834,0,1.0,22000.0
1892,4,147,18213098254,0,1.0,24000.0
1893,4,147,1225942005,0,1.0,23000.0
1894,4,147,19263016577,0,1.0,23000.0
1895,4,147,16574579824,0,1.0,22000.0
1896,4,147,16847478675,0,1.0,23000.0
1897,4,147,17181232260,0,1.0,20000.0
1898,4,147,17304428780,0,1.0,23000.0
1899,4,147,16776263795,0,1.0,21000.0
1900,4,147,18069137981,0,1.0,21000.0
1901,4,147,19622551006,0,1.0,24000.0
1902,4,147,16100605690,3,0.0,23000.0
1903,4,146,16142788614,2,1.0,22000.0
1904,4,41,421794700,1,0.0,25000.0
1905,4,146,17912023814,2,1.0,23000.0
1906,4,70,168610052,1,1.0,19000.0
1907,4,143,23077001181,1,0.0,27000.0
1908,4,144,19763594101,1,1.0,27000.0
1909,4,144,16496058098,1,1.0,23000.0
1910,4,144,17534895004,1,1.0,21000.0
1911,4,144,17384307984,1,1.0,2000.0
1912,4,144,16774240167,1,1.0,21000.0
1913,4,144,17005838307,1,1.0,22000.0
1914,4,144,16148188501,3,0.0,21000.0
1915,4,144,16327119067,1,1.0,22000.0
1916,4,144,11141071744,3,0.0,23000.0
1917,4,144,16444466198,1,1.0,22000.0
1918,4,144,22356927365,1,1.0,24000.0
1919,4,144,19107456426,1,1.0,23000.0
1920,4,144,11141154254,1,1.0,22000.0
1921,4,144,18433904584,1,1.0,20000.0
1922,4,144,18432744189,1,1.0,21000.0
1923,4,144,17300465436,1,1.0,23000.0
1924,4,144,16442399210,1,1.0,22000.0
1925,4,144,24201220717,1,1.0,24000.0
1926,4,144,17692420337,1,1.0,20000.0
1927,4,144,16438326816,1,1.0,24666.0
1928,4,144,18407019213,1,1.0,24000.0
1929,4,144,18386603948,1,1.0,27000.0
1930,4,42,11424770934,0,1.0,16000.0
1931,4,43,1827958925,1,0.0,30666.0
1932,4,43,12359040121,0,1.0,21000.0
1933,4,143,25944636181,3,1.0,75000.0
1934,4,44,13473218111,0,1.0,19000.0
1935,4,92,11233352883,0,0.0,26000.0
1936,4,71,26012553938,0,1.0,21000.0
1937,4,91,24775992274,0,1.0,19000.0
1938,4,61,11849305714,0,1.0,43000.0
1939,4,63,23481695571,0,1.0,13000.0
1940,4,121,25943434560,0,1.0,20000.0
1941,4,121,23067777460,1,0.0,24000.0
1942,4,131,24878239885,3,1.0,24000.0
1943,4,47,11150968945,0,1.0,19000.0
1944,4,86,11849128525,2,1.0,23000.0
1945,4,119,23056233435,2,1.0,22000.0
1946,4,119,12358689147,2,1.0,22000.0
1947,4,144,16334796630,1,1.0,8666.0
1948,4,119,11233549011,0,0.0,25000.0
1949,4,58,11849718575,1,0.0,72000.0
1950,4,83,168737368,0,0.0,38000.0
1951,4,46,335755491,0,1.0,19000.0
1952,4,83,361092278,1,1.0,22000.0
1953,4,46,85555711,0,1.0,22000.0
1954,4,46,82195299,1,0.0,21000.0
1955,4,58,11849956450,3,1.0,28000.0
1956,4,58,11850921224,3,1.0,21000.0
1957,4,102,24345385672,3,1.0,11000.0
1958,4,45,13327482500,0,0.0,17000.0
1959,4,45,13477133949,3,1.0,19000.0
1960,4,44,13300815363,3,0.0,19000.0
1961,4,119,11998872866,0,0.0,22000.0
1962,4,144,17386299045,1,1.0,19000.0
1963,4,144,19327795382,1,1.0,23000.0
1964,4,144,22271636837,1,1.0,24000.0
1965,4,145,13058050260,0,1.0,21000.0
1966,4,145,29547642394,0,1.0,22000.0
1967,4,146,19598511458,2,1.0,21000.0
1968,4,40,13300871592,1,0.0,15000.0
1969,4,146,17190062704,2,1.0,22000.0
1970,4,40,13473262048,0,1.0,15000.0
1971,4,146,16861617795,2,1.0,3333.0
1972,4,146,17634591612,2,1.0,21000.0
1973,4,146,16665634139,2,1.0,21000.0
1974,4,39,425815792,0,1.0,17000.0
1975,4,146,16172878587,2,1.0,22000.0
1976,4,146,1647745123,2,1.0,32000.0
1977,4,144,17362206365,1,1.0,24000.0
1978,4,146,16144298136,2,1.0,22000.0
1979,4,146,16327054558,2,1.0,22000.0
1980,4,146,16325739459,2,1.0,19000.0
1981,4,146,16774099190,2,1.0,26333.0
1982,4,38,11150775059,1,0.0,18000.0
1983,4,146,17267435845,2,1.0,2333.0
1984,4,146,17705029959,2,1.0,22000.0
1985,4,38,429646608,0,0.0,17000.0
1986,4,146,18213003138,2,1.0,23000.0
1987,4,146,17005755224,2,1.0,22000.0
1988,4,146,18133663075,2,1.0,24000.0
1989,4,146,19262596646,2,1.0,24000.0
1990,4,146,16231229168,2,1.0,23000.0
1991,4,146,20074728221,2,1.0,22000.0
1992,4,38,12374196107,3,1.0,18000.0
1993,4,144,16323773204,1,1.0,5666.0
1994,4,144,16861676535,1,1.0,22000.0
1995,4,144,18213129893,1,1.0,26000.0
1996,4,144,11142488868,1,1.0,27000.0
1997,4,144,17304390763,1,1.0,3666.0
1998,4,144,19195393032,1,1.0,21000.0
1999,4,144,16172430352,1,1.0,4000.0
2000,4,144,16944031378,1,1.0,22000.0
2001,4,144,17218098863,1,1.0,2333.0
2002,4,144,17216592087,1,1.0,20000.0
2003,4,144,18088086439,1,1.0,21000.0
2004,4,144,16574517853,1,1.0,21000.0
2005,4,144,17287415882,1,1.0,3000.0
2006,4,144,17194308039,1,1.0,22000.0
2007,4,144,19119612283,1,1.0,24000.0
2008,4,144,17634537050,1,1.0,20000.0
2009,4,144,17885060375,1,1.0,24000.0
2010,4,144,18074559918,1,1.0,20000.0
2011,4,144,16578009260,1,1.0,22000.0
2012,4,144,18553346259,1,1.0,22000.0
2013,4,144,17953351574,1,1.0,26000.0
2014,4,144,16325650168,1,1.0,23000.0
2015,4,41,689496948,0,1.0,15000.0
2016,4,41,613599232,0,1.0,18000.0
2017,4,144,18069866082,1,1.0,23000.0
2018,4,144,16955743935,1,1.0,21000.0
2019,4,144,17811161040,1,1.0,22000.0
2020,4,144,16587645004,1,1.0,22000.0
2021,4,144,17190033041,1,1.0,22000.0
2022,4,71,26012866127,0,1.0,27000.0
2023,4,1,24543604492,0,1.0,24000.0
2024,4,2,17281554851,2,1.0,2000.0
2025,4,3,16148138154,3,1.0,20000.0
2026,4,3,16142830701,1,0.0,22000.0
2027,4,3,11146827523,1,0.0,23000.0
2028,4,3,16231009197,3,1.0,5000.0
2029,4,3,16144154018,3,1.0,35333.0
2030,4,3,16854068969,3,1.0,22000.0
2031,4,28,344031394,3,1.0,20000.0
2032,4,12,11855698868,3,0.0,16000.0
2033,4,3,17692450373,3,1.0,22000.0
2034,4,3,16847538439,3,1.0,23000.0
2035,4,6,16665575047,1,1.0,22000.0
2036,4,3,17365938377,3,1.0,22000.0
2037,4,7,609789477,3,1.0,23000.0
2038,4,3,16842282960,3,1.0,22000.0
2039,4,5,17534857555,0,1.0,19000.0
2040,4,3,17177539528,3,1.0,21000.0
2041,4,3,17181132580,3,1.0,2666.0
2042,4,3,17194280062,3,1.0,19000.0
2043,4,3,16838495465,3,1.0,20000.0
2044,4,12,12373937953,1,0.0,23000.0
2045,4,3,17196472809,3,1.0,22000.0
2046,4,3,16405358506,3,1.0,20000.0
2047,4,3,17364490390,3,1.0,23000.0
2048,4,3,19349045439,3,1.0,22000.0
2049,4,23,11424835988,1,1.0,19000.0
2050,4,3,17370972714,3,1.0,21000.0
2051,4,3,11998038828,3,1.0,24000.0
2052,4,3,17372736854,3,1.0,4000.0
2053,4,2,17385995819,2,1.0,8000.0
2054,4,2,16577895450,2,1.0,19000.0
2055,4,2,17616390564,2,1.0,22000.0
2056,4,7,592702544,0,0.0,17000.0
2057,4,2,16343959902,2,1.0,22000.0
2058,4,6,16337788498,1,1.0,20000.0
2059,4,2,16148067783,2,1.0,26000.0
2060,4,6,17204921866,1,1.0,22000.0
2061,4,12,12375349305,0,1.0,21000.0
2062,4,2,17649716061,2,1.0,23000.0
2063,4,2,17535877291,2,1.0,22000.0
2064,4,6,16103068689,1,1.0,23000.0
2065,4,2,16327021810,2,1.0,3666.0
2066,4,2,17692364633,2,1.0,19000.0
2067,4,2,17447974791,2,1.0,25000.0
2068,4,6,17268613315,1,1.0,22000.0
2069,4,2,16442428142,2,1.0,23000.0
2070,4,6,18843472452,1,1.0,23000.0
2071,4,6,17110395833,1,1.0,20000.0
2072,4,2,18000167358,2,1.0,21000.0
2073,4,6,11998733180,1,1.0,15000.0
2074,4,3,22277166268,3,1.0,23000.0
2075,4,3,21360764708,3,1.0,21000.0
2076,4,3,17122948331,3,1.0,19000.0
2077,4,3,19090777406,3,1.0,22000.0
2078,4,3,18984749056,3,1.0,22000.0
2079,4,2,16435608611,2,1.0,20000.0
2080,4,3,19518433912,3,1.0,22000.0
2081,4,3,19598569585,3,1.0,24000.0
2082,4,3,18678008593,3,1.0,25000.0
2083,4,1,17267566243,0,1.0,23000.0
2084,4,6,17304514279,1,1.0,20000.0
2085,4,3,16519827166,3,1.0,23000.0
2086,4,3,17362050416,3,1.0,5000.0
2087,4,3,17616361119,3,1.0,26000.0
2088,4,15,506551303,1,0.0,22000.0
2089,4,15,610246535,1,0.0,22333.0
2090,4,15,1118551743,3,1.0,20000.0
2091,4,3,18607059896,3,1.0,24000.0
2092,4,5,17045219241,0,1.0,3666.0
2093,4,3,18482294822,3,1.0,21000.0
2094,4,3,17287312357,3,1.0,2666.0
2095,4,3,17268556214,3,1.0,21000.0
2096,4,5,17884991054,0,1.0,23000.0
2097,4,3,17384222226,3,1.0,6000.0
2098,4,3,16325609782,3,1.0,3666.0
2099,4,3,17038322846,3,1.0,20000.0
2100,4,31,11998687207,3,1.0,23000.0
2101,4,3,16337653904,3,1.0,21000.0
2102,4,6,17880263449,1,1.0,23000.0
2103,4,3,16684379056,3,1.0,21000.0
2104,4,11,335226199,3,0.0,20000.0
2105,4,31,11935838534,0,0.0,21000.0
2106,4,3,17204892319,3,1.0,26000.0
2107,4,5,17028090759,3,0.0,22000.0
2108,4,6,16327148030,1,1.0,22000.0
2109,4,3,18678786325,3,1.0,25000.0
2110,4,5,23166455495,0,1.0,32000.0
2111,4,3,18213032568,3,1.0,23000.0
2112,4,3,18843442472,3,1.0,12000.0
2113,4,3,18069204935,3,1.0,23000.0
2114,4,3,18069834263,3,1.0,22000.0
2115,4,5,17123061997,0,1.0,20000.0
2116,4,3,16435537799,3,1.0,20000.0
2117,4,5,77641516,2,0.0,22000.0
2118,4,3,16444436373,3,1.0,23000.0
2119,4,3,19327698111,3,1.0,22000.0
2120,4,6,11939759729,0,0.0,17000.0
2121,4,5,78314102,0,1.0,20000.0
2122,4,5,21702028746,0,1.0,24000.0
2123,4,25,336744436,1,1.0,18000.0
2124,4,25,336596188,0,0.0,27000.0
2125,4,1,16438484979,0,1.0,20000.0
2126,4,3,16574459993,3,1.0,6333.0
2127,4,1,16742524452,0,1.0,21000.0
2128,4,5,78540729,0,1.0,19000.0
2129,4,3,16587614386,3,1.0,30333.0
2130,4,3,17294018319,3,1.0,22000.0
2131,4,3,16583643028,3,1.0,20000.0
2132,4,1,16323970110,0,1.0,20000.0
2133,4,1,17704999797,0,1.0,5666.0
2134,4,1,16780539020,0,1.0,22000.0
2135,4,6,18743482214,1,1.0,26000.0
2136,4,2,16674141334,2,1.0,21000.0
2137,4,24,13228922366,1,0.0,19000.0
2138,4,2,17372820471,2,1.0,19000.0
2139,4,2,17880224282,2,1.0,26000.0
2140,4,2,17288015168,2,1.0,4000.0
2141,4,1,17884920141,0,1.0,24000.0
2142,4,1,17386029973,0,1.0,25000.0
2143,4,1,17889836158,0,1.0,21000.0
2144,4,1,17293987018,0,1.0,6666.0
2145,4,2,17952169156,2,1.0,24000.0
2146,4,2,22913672121,2,1.0,22000.0
2147,4,2,17002010133,2,1.0,21000.0
2148,4,1,16919666989,0,1.0,22000.0
2149,4,2,17119941106,2,1.0,30000.0
2150,4,2,19262566064,2,1.0,26000.0
2151,4,1,16863881326,0,1.0,28666.0
2152,4,20,11424617331,3,1.0,16000.0
2153,4,2,17951802850,2,1.0,22000.0
2154,4,2,19119549551,2,1.0,25000.0
2155,4,6,19763508462,1,1.0,21000.0
2156,4,13,10902755864,1,1.0,20000.0
2157,4,2,16861739507,2,1.0,25000.0
2158,4,2,17912437734,2,1.0,22000.0
2159,4,24,13473056547,3,1.0,18000.0
2160,4,6,19196168502,1,1.0,22000.0
2161,4,13,512890343,3,0.0,19000.0
2162,4,2,18433830693,2,1.0,23000.0
2163,4,1,17912179517,0,1.0,23000.0
2164,4,2,17375127125,2,1.0,22000.0
2165,4,1,16673941075,0,1.0,20000.0
2166,4,2,18316507588,2,1.0,23000.0
2167,4,1,19262625087,0,1.0,23000.0
2168,4,30,11150899724,3,0.0,21000.0
2169,4,6,17912576126,1,1.0,23000.0
2170,4,10,13217078665,0,1.0,17000.0
2171,4,1,18212970695,0,1.0,23000.0
2172,4,1,17999896492,0,1.0,23000.0
2173,4,1,18433752395,0,1.0,23000.0
2174,4,1,18752085899,0,1.0,22000.0
2175,4,1,19263046324,0,1.0,26000.0
