content_id,mean_accuracy,question_asked,std_accuracy,median_accuracy,skew_accuracy
3756,0.7572871572871573,3465,0.42878477083419847,1.0,-1.2007690891140321
3757,0.7120903246040458,6377,0.45282430235556004,1.0,-0.937038324319048
3758,0.3932061978545888,16780,0.4884765129322789,0.0,0.4373046790833816
3759,0.7567769676575061,5349,0.42906876666799687,1.0,-1.197351253969017
3760,0.6314215529210723,9363,0.4824450582799788,1.0,-0.544930989316288
3761,0.7125500285877644,6996,0.45260553091802125,1.0,-0.9394971768632414
3762,0.5875999670211889,12129,0.49228673200072876,1.0,-0.35594871208972345
3763,0.3414481897627965,1602,0.4743435189987144,0.0,0.6693461326723856
3764,0.9106517168885775,2854,0.28529578787259274,1.0,-2.880797466439411
3765,0.7213970293054998,7473,0.4483416706211577,1.0,-0.9878907636560368
3766,0.741923365890308,5324,0.4376174767229498,1.0,-1.1060540002105579
3767,0.4930889423076923,16640,0.4999672582804285,0.0,0.0276493643679921
3768,0.7938113656649807,3361,0.40462772293603705,1.0,-1.4531199360975222
3769,0.7295860847157353,12418,0.4441915334901971,1.0,-1.0338921375023322
3770,0.7777777777777778,108,0.4176779006129438,1.0,-1.355201544104666
3771,0.8975378302128751,7798,0.3032745757570839,1.0,-2.6223089376828748
3772,0.6439307674789342,8782,0.4788632848133853,1.0,-0.6012720460991491
3773,0.4803865288939916,10452,0.49963906582481576,0.0,0.07852558465578832
3774,0.5746569814366425,11151,0.4944170878592015,1.0,-0.3020541799956574
3775,0.7826904985888994,3189,0.41247961643949954,1.0,-1.3715485060274815
3776,0.3838404747119299,14493,0.4863365959025139,0.0,0.4777578254288466
3777,0.8808214154748808,2727,0.3240579552147754,1.0,-2.352054077355464
3778,0.7317531978931527,2658,0.44313015242719167,1.0,-1.0467701625493893
3779,0.7891440501043842,2874,0.4079872980264731,1.0,-1.418403981199173
3780,0.8633754305396096,3484,0.34349987386720493,1.0,-2.116939042501597
3781,0.6699067645308471,10082,0.47026973840373126,1.0,-0.7227361759117945
3782,0.5475500844798455,8286,0.4977638913952469,1.0,-0.19110090259177417
3783,0.8052273540995345,2793,0.3960964980352429,1.0,-1.5422811268977674
3784,0.5566580385389703,6954,0.49681521784371124,1.0,-0.22815057302748165
3785,0.710160055671538,5748,0.45372741451972565,1.0,-0.9266938649975663
3786,0.7883552911177221,4706,0.40851767234622993,1.0,-1.41231535712839
3787,0.7733773377337734,6363,0.41867932826195153,1.0,-1.3063137990139055
3788,0.5050097592713078,7685,0.5000074341284995,1.0,-0.02004395552810965
3789,0.661207528721584,4091,0.4733570569623602,1.0,-0.6814575835102714
3790,0.7913215910416423,8573,0.4063877393294036,1.0,-1.4340470505301544
3791,0.5599487461101958,10926,0.49641585609072747,1.0,-0.24157053397061262
3792,0.9095541401273886,785,0.2870023286834094,1.0,-2.861302605532323
3793,0.5618948824343015,2892,0.4962400363308548,1.0,-0.24962804984836187
3794,0.6218354430379747,2528,0.48502492951334714,1.0,-0.5027861486523059
3795,0.7148109243697479,1904,0.45162306229955407,1.0,-0.9522844217474834
3796,0.8082644628099174,1210,0.39382890165851925,1.0,-1.5680658942843062
3797,0.7059913526868438,1619,0.45573660059481363,1.0,-0.9051111301939638
3798,0.6489963973237262,1943,0.47740692849309785,1.0,-0.6248335070922777
3799,0.8571428571428571,1106,0.35008540836205765,1.0,-2.044014669142899
3800,0.7147732813261823,2051,0.45163246960106734,1.0,-0.9520259634420202
3801,0.7992766726943942,1659,0.4006622473278399,1.0,-1.4957131689713312
3802,0.5752490823282643,1907,0.4944347980370242,1.0,-0.3047038124685578
3803,0.8047379755922469,1393,0.3965446386008552,1.0,-1.5391766907034814
3804,0.6980337078651685,1424,0.4592720066520308,1.0,-0.8635938329120584
3805,0.8774805867126834,1159,0.3280262891666714,1.0,-2.3055048655571193
3806,0.6521739130434783,1472,0.4764423473184644,1.0,-0.6396616641597467
3807,0.8291316526610645,1071,0.3765697269920834,1.0,-1.7513220201541628
3808,0.5741252302025782,2172,0.4945887925033429,1.0,-0.3000211469069844
3809,0.5341113105924596,2228,0.4989470459329829,1.0,-0.13685604093083029
3810,0.5326268823201339,1793,0.4990735431197651,1.0,-0.13089580496987493
3811,0.6327557294577977,1789,0.48218863575900506,1.0,-0.5512544221967877
3812,0.7760826771653543,2032,0.416969924959991,1.0,-1.3255377103251391
3813,0.7838427947598253,1374,0.4117725968954451,1.0,-1.380648260277215
3814,0.5554371002132196,1876,0.4970497180110252,1.0,-0.22330267039106114
3815,0.8509369676320273,1174,0.3563023723016196,1.0,-1.973244432287359
3816,0.7755102040816326,49,0.4215697907053756,1.0,-1.3626879766341327
3817,0.521358543417367,2856,0.499631082411737,1.0,-0.0855571705378197
3818,0.37554395126196694,2298,0.48436844062082346,0.0,0.5143376383922004
3819,0.7443267776096822,1322,0.43640404056944604,1.0,-1.1214239418025294
3820,0.7998266897746967,1154,0.4003034032959673,1.0,-1.5005978952427654
3821,0.87151841868823,1113,0.3347756871050136,1.0,-2.223502082486195
3822,0.7640287769784173,1390,0.42475710998525285,1.0,-1.2449902105756263
3823,0.8845108695652174,736,0.3198286614279704,1.0,-2.4110320906501954
3824,0.7602950215119852,1627,0.4270346408612476,1.0,-1.2205819372862725
3825,0.6138487680543755,2354,0.4869694003104152,1.0,-0.46797839108025524
3826,0.7915335463258786,1252,0.40637432546720337,1.0,-1.4370986634762983
3827,0.7354603463992707,5485,0.44112798906876344,1.0,-1.067926949323039
3828,0.5839612486544672,1858,0.49303279636642133,1.0,-0.34095794339597574
3829,0.6004130098089829,1937,0.4899399469821165,1.0,-0.41032292420647204
3830,0.7960467205750225,1113,0.40311579371064815,1.0,-1.4714365578971984
3831,0.7800995024875622,1005,0.4143852428979884,1.0,-1.3545753896034596
3832,0.729901269393512,1418,0.4441672377138744,1.0,-1.0366635318963935
3833,0.5916383082158483,2057,0.4916502124195959,1.0,-0.3731412764609592
3834,0.6457211250748055,1671,0.4784373929247939,1.0,-0.6098843782412952
3835,0.5593656236605229,2333,0.49656964826286726,1.0,-0.23930805930009708
3836,0.7192778101339545,1717,0.4494829355751895,1.0,-0.9768269730456507
3837,0.5144157814871017,2636,0.4998869702616561,1.0,-0.05771995778658001
3838,0.6682098765432098,1296,0.47103783132918897,1.0,-0.7153135043147245
3839,0.5960982658959537,1384,0.4908555921226037,1.0,-0.3921207733472737
3840,0.586365730078305,2171,0.4925979402068168,1.0,-0.3509773771772575
3841,0.5335962460063898,20032,0.49888246768273514,1.0,-0.13469946440558855
3842,0.7158490566037736,7950,0.4510374419524551,1.0,-0.9573634108195486
3843,0.6744570349386213,4236,0.46863267943690456,1.0,-0.7448880552554937
3844,0.7243047158403869,5789,0.44690255614919444,1.0,-1.0041662682788608
3845,0.5868770004572473,4374,0.4924508400087758,1.0,-0.35299662767505835
3846,0.7929342492639843,6114,0.40523620850458014,1.0,-1.4462187660544645
3847,0.8137164040778498,1079,0.38951589432162115,1.0,-1.6137928296444186
3848,0.6056901011051022,4253,0.48875942067302136,1.0,-0.43268659979058266
3849,0.8633093525179856,3753,0.3435662468131691,1.0,-2.1160580774209716
3850,0.58125,2720,0.49344498693427086,1.0,-0.32955968248039275
3851,0.6699538934426229,7808,0.47025949947788587,1.0,-0.7229941683561911
3852,0.6546975546975548,46620,0.4754718875521016,1.0,-0.6507395939241696
3853,0.49064015850242537,29274,0.49992092441454894,0.0,0.03744784644371985
3854,0.4660699588477366,48600,0.49885255613002816,0.0,0.13603794183575166
3855,0.5400913693048525,40495,0.49839624413578615,1.0,-0.16088945267768168
3856,0.40592105263157896,3040,0.49115018389831366,0.0,0.3833486589055458
3857,0.4653818287204753,34505,0.4988073706565374,0.0,0.13881181390712966
3858,0.6689129112265432,21369,0.4706153343350172,1.0,-0.7179057269755614
3859,0.33576741566487345,51491,0.4722626279071933,0.0,0.6955408027518809
3860,0.7795546256164998,6691,0.4145779767087844,1.0,-1.3490258899413918
3861,0.6759754142169963,7484,0.46804051565210736,1.0,-0.7521675923465191
3862,0.5757303209094834,27796,0.49424053514801736,1.0,-0.3064733259381784
3863,0.4223938223938224,1295,0.4941313856019707,0.0,0.3145973737440643
3864,0.6172190234392709,22057,0.4860765498919012,1.0,-0.4823505810594997
3865,0.22417598063643482,14047,0.4170533450219981,0.0,1.3229161201537056
3866,0.7759371349686737,9417,0.4169858051816797,1.0,-1.3237656919289353
3867,0.491328300346868,4901,0.4999758061013377,0.0,0.034702638563706596
3868,0.5820962375223957,15628,0.4932299407430892,1.0,-0.33293495948201735
3869,0.873618515147575,7691,0.3323004102357385,1.0,-2.2492641371397206
3870,0.6707490237841676,5634,0.4699829533189183,1.0,-0.7268759766059087
3871,0.7951483507060236,52477,0.4035970206934369,1.0,-1.4626450874305632
3872,0.745134014039566,12536,0.4358032417102415,1.0,-1.1251551416952976
3873,0.7773165506159614,14936,0.41606143858752825,1.0,-1.3332342959203705
3874,0.8314151551422521,10861,0.37440205847089414,1.0,-1.7706964337493003
3875,0.6083026447941078,2987,0.48821136101468676,1.0,-0.44396840399203313
3876,0.37587151394422313,8032,0.48437725975981943,0.0,0.5126557852990838
3877,0.7621875,3200,0.4258102577276888,1.0,-1.232245888431932
3878,0.19955271863206447,107315,0.3996660100230625,0.0,1.5035198054891346
3879,0.6693242217160212,2634,0.47054581890079417,1.0,-0.7202396907227431
3880,0.4709787747711498,9941,0.49918216580734026,0.0,0.1162984861454172
3881,0.6625,5920,0.4728969502920684,1.0,-0.6874855805323362
3882,0.777083739996096,5123,0.41624322306655764,1.0,-1.3318749199288447
3883,0.4118463674224896,4322,0.49222453778746733,0.0,0.358350458678373
3884,0.6779225908372828,5064,0.46731860331139174,1.0,-0.7617624760719582
3885,0.8417474077851437,5883,0.36500870689823495,1.0,-1.8731806785633665
3886,0.6947974919505169,5901,0.46053216877332703,1.0,-0.8462537447128314
3887,0.5050437121721587,8922,0.5000025818734205,1.0,-0.020179267996678085
3888,0.7767087592703948,4989,0.4164937363794418,1.0,-1.3292864075592732
3889,0.7,6020,0.4582956354980161,1.0,-0.8730891231266713
3890,0.812102382009173,6759,0.39065929224945084,1.0,-1.5982968647230138
3891,0.7486791123635083,5678,0.4338108379366267,1.0,-1.1468903742564922
3892,0.7786377708978328,5168,0.41520398681741594,1.0,-1.3426925243946672
3893,0.5621455451317114,18867,0.4961360477342835,1.0,-0.25054471999983374
3894,0.6476068688344904,5474,0.47775925956574516,1.0,-0.6181390135595278
3895,0.842032967032967,5824,0.36474140460411486,1.0,-1.8761262606285336
3896,0.7954504746552032,5583,0.40340818769632963,1.0,-1.4652967437078566
3897,0.3756533101045296,4592,0.4843438728465016,0.0,0.5136882220831567
3898,0.8771423723061259,5893,0.32830156995249254,1.0,-2.298316225220779
3899,0.37047324003845744,18722,0.48294438217280683,0.0,0.5364617669131349
3900,0.5779172269535335,6693,0.4939284933738971,1.0,-0.31559433463798764
3901,0.6375173050299954,4334,0.4807726314469487,1.0,-0.5723320550773515
3902,0.5934065934065934,4368,0.49125396482384087,1.0,-0.3804524269579585
3903,0.4976127757655581,12148,0.5000148816833014,0.0,0.009550185044642391
3904,0.8919009934332379,5939,0.3105315572701908,1.0,-2.5249157718632707
3905,0.3752091254752852,6575,0.48421368980194535,0.0,0.5155940358777861
3906,0.3320997061064548,9187,0.4709921844175425,0.0,0.7131194916674757
3907,0.8219387755102041,3920,0.3826130812156806,1.0,-1.683701523273417
3908,0.675483870967742,4650,0.4682441266249949,1.0,-0.7498626054065107
3909,0.7639794967381174,4292,0.42468440863121715,1.0,-1.2437591714458354
3910,0.8061485909479078,5855,0.3953476133072957,1.0,-1.5492857079541673
3911,0.6524728321135507,4509,0.4762376879105739,1.0,-0.6406065560933145
3912,0.5783257355988396,4826,0.4938781440074214,1.0,-0.3173179858473202
3913,0.7915651839507756,7801,0.40621533210720656,1.0,-1.4358884600804116
3914,0.7043660009289364,4306,0.456380223121399,1.0,-0.8960115105091369
3915,0.7919383521043272,5061,0.40596128165958195,1.0,-1.438825714474012
3916,0.6704850109675847,4103,0.47009437490098505,1.0,-0.7256762182899141
3917,0.505102668142137,8133,0.5000047022986083,1.0,-0.02041550102712394
3918,0.5963925202713883,6043,0.49066110630620513,1.0,-0.3930388278247274
3919,0.6177474402730375,4395,0.4859930871523095,1.0,-0.48478486725264924
3920,0.7587197373820271,4874,0.42790380287025653,1.0,-1.2097389293324388
3921,0.6327097610668643,5399,0.482111159484222,1.0,-0.5507399591993108
3922,0.5688317983519147,4126,0.49529954677415206,1.0,-0.2780748736232568
3923,0.696767497034401,6744,0.4596889010230351,1.0,-0.8563437892757966
3924,0.6328665429390923,5927,0.48206398926502864,1.0,-0.5514263473930291
3925,0.6469713861018209,5382,0.4779559155403864,1.0,-0.6152283820511041
3926,0.8655388397822397,17083,0.34115710414649797,1.0,-2.143186443874802
3927,0.8381808566895822,1891,0.368382236319093,1.0,-1.8379762979812657
3928,0.664942610174295,28228,0.4720188855183498,1.0,-0.6989309221180879
3929,0.8663522012578616,1272,0.34040734867527384,1.0,-2.1558238110088155
3930,0.9084362139917695,972,0.28855766012810524,1.0,-2.8367179740351696
3931,0.8074011774600505,1189,0.3945065425990988,1.0,-1.5610343078873992
3932,0.6404701544134593,4339,0.47991792772803415,1.0,-0.5856623554195362
3933,0.8066814624459759,8561,0.3949236617864216,1.0,-1.5534806092778914
3934,0.5876431109356495,5066,0.49230735003575127,1.0,-0.3561910059320308
3935,0.7793026706231454,2696,0.4147937274975889,1.0,-1.3477061186916808
3936,0.7672222222222222,1800,0.42271924138588796,1.0,-1.2657075424168092
3937,0.7453125,1280,0.4358557003824809,1.0,-1.1274208432303148
3938,0.6581632653061225,4900,0.47437359334174833,1.0,-0.6671022599998534
3939,0.7808574277168494,5015,0.4137066999194006,1.0,-1.3583027754127255
3940,0.6585679393238205,15558,0.4742052955402869,1.0,-0.668859363399303
3941,0.7368748444886788,16076,0.4403434678224946,1.0,-1.0759978736730758
3942,0.4419797796891504,6627,0.4966597186585741,0.0,0.23371227288498644
3943,0.7538487005462672,6041,0.4308033881295391,1.0,-1.178880098546752
3944,0.5554557850277695,30069,0.49692340266330914,1.0,-0.22321135830799319
3945,0.6987897398843931,22144,0.45879422939151254,1.0,-0.8666529918889623
3946,0.7027450980392157,1275,0.4572290373410296,1.0,-0.8882359283356375
3947,0.5019136139967195,5487,0.5000419062010406,1.0,-0.007656605318891171
3948,0.771274547554871,2597,0.4200929354803786,1.0,-1.2924931576877459
3949,0.7010309278350515,2910,0.45788493498623406,1.0,-0.8786888280205811
3950,0.4173531756577199,15052,0.4931385797061966,0.0,0.3352315584727366
3951,0.5229848193286295,4677,0.499524823805996,1.0,-0.09206610486828484
3952,0.5592635212888377,3476,0.4965468424988118,1.0,-0.23884006314535108
3953,0.6784869976359338,423,0.4676102188507707,1.0,-0.7670273643948721
3954,0.8181818181818182,3619,0.38574790642193973,1.0,-1.650600040832838
3955,0.8545852397055899,5027,0.35255358893787736,1.0,-2.012325951512067
3956,0.6592191909689558,4252,0.47402752603584636,1.0,-0.6720880493130378
3957,0.4883187035786631,7405,0.4998972838658674,0.0,0.04674741242332223
3958,0.8124383020730503,4052,0.3904099427152191,1.0,-1.6013556950859233
3959,0.7113486842105263,2432,0.4532286372014795,1.0,-0.9334036571516336
3960,0.7196731615336267,3182,0.4492294776322201,1.0,-0.9786148581045454
3961,0.600448019549944,19642,0.4898187523291561,1.0,-0.4101853920243447
3962,0.6381293889137906,6693,0.4805775471584322,1.0,-0.5750192777245746
3963,0.655551550108147,5548,0.475230915047655,1.0,-0.6548717275013713
3964,0.6617181314330958,5052,0.4731718116893512,1.0,-0.6838200172584907
3965,0.3425001044844736,23927,0.4745557870340561,0.0,0.6638336986066042
3966,0.6167231290421928,19482,0.4861973311326123,1.0,-0.48019643655553124
3967,0.3600188738597043,12716,0.4800243796625445,0.0,0.5833168150190088
3968,0.48387884709330725,24564,0.49975021336484826,0.0,0.06452209590351354
3969,0.5674014412886816,14154,0.4954537201625468,1.0,-0.2721181168069855
3970,0.5835066521408999,30291,0.492985458586092,1.0,-0.33880174223571147
3971,0.8084991931145777,11154,0.3934998475908764,1.0,-1.5682573767577606
3972,0.9078121618697251,4621,0.2893222341704666,1.0,-2.820306868718545
3973,0.7284602368866329,14775,0.4447688264114501,1.0,-1.0274603468074672
3974,0.8040547865996892,27671,0.3969337232623839,1.0,-1.532128649140808
3975,0.6146157472890146,10605,0.4867089146831451,1.0,-0.47107157204061734
3976,0.9510261194029851,4288,0.2158386062769084,1.0,-4.181240715099941
3977,0.8744618696186962,13008,0.33134083379857215,1.0,-2.260629625795128
3978,0.8231354921566829,10901,0.38157150049344,1.0,-1.694019538119379
3979,0.7490477455930552,11289,0.43358029599431186,1.0,-1.1489999795210974
3980,0.607852329329036,17065,0.48824363191816916,1.0,-0.4418489620277916
3981,0.6522849286368994,15274,0.4762605913298222,1.0,-0.6395862871428741
3982,0.7664356787491116,11256,0.4231169273391515,1.0,-1.2596188478321915
3983,0.528324388789505,20124,0.4992094878167208,1.0,-0.11348824389997529
3984,0.7088766796849143,15107,0.45429527201820086,1.0,-0.9196852759854807
3985,0.6673625608907446,17244,0.4711715689733035,1.0,-0.7104926751571946
3986,0.22898096126739592,50371,0.42018113437040266,0.0,1.2900617276953776
3987,0.8656716417910447,201,0.34185621486495027,1.0,-2.1608308850798656
3988,0.47709946757018395,33056,0.4994828454524176,0.0,0.09170252104538876
3989,0.6483485983902304,3603,0.47755208040049635,1.0,-0.6216326867084292
3990,0.6016334374249339,20815,0.4895734462508443,1.0,-0.4152316860534839
3991,0.6537373737373737,2475,0.47587426639641084,1.0,-0.6466485678856548
3992,0.8836724047991653,3834,0.3206591716158431,1.0,-2.39427208286362
3993,0.7524292353189692,2367,0.4316922665211671,1.0,-1.1704759418880646
3994,0.7066929133858267,3048,0.4553526836209244,1.0,-0.9084326727308913
3995,0.7898620468399101,3117,0.40747179142705603,1.0,-1.423647772412834
3996,0.5916542473919523,1342,0.4917109543400863,1.0,-0.3733536703460669
3997,0.6261656609983544,3646,0.48388681122167504,1.0,-0.521753863789887
3998,0.5313198549500769,20131,0.4990304972952041,1.0,-0.12553528104395434
3999,0.6234653764741458,16535,0.48453121592874443,1.0,-0.5096898116930635
4000,0.6937735162034228,8239,0.4609529408367938,1.0,-0.8409559786649835
4001,0.7035714285714286,10640,0.45670370777001573,1.0,-0.8916489952131597
4002,0.2980102227090179,32868,0.45739096506260113,0.0,0.883279664170181
4003,0.5171612197456584,14626,0.4997224894045434,1.0,-0.0686923926920233
4004,0.8582461385151968,8028,0.34881923764241,1.0,-2.0545621986887794
4005,0.6966038223140496,15488,0.4597396913291407,1.0,-0.8553936812141546
4006,0.8229166666666666,192,0.3827372252539767,1.0,-1.7051688100479248
4007,0.5399835119538334,1213,0.4986043224391289,1.0,-0.16064660504334868
4008,0.5961564859299932,7285,0.49070050198438436,1.0,-0.39202279710968535
4009,0.5724950530670984,11118,0.4947388024146955,1.0,-0.29311667523822155
4010,0.690289004539918,9031,0.46240001112426987,1.0,-0.8232316201892732
4011,0.7601115760111576,2151,0.42711447908339284,1.0,-1.2191281991681822
4012,0.5621890547263682,10854,0.49614030296543876,1.0,-0.25073760652838406
4013,0.45427427584582775,12739,0.49792431184212765,0.0,0.18369420030268405
4014,0.7571428571428571,210,0.42983409347705615,1.0,-1.207979490483309
4015,0.6696458126448196,3021,0.4704184839124274,1.0,-0.7217326864666143
4016,0.6141732283464567,1143,0.4870030528326182,1.0,-0.4697028326184019
4017,0.6972549019607843,1275,0.4596261467601755,1.0,-0.8596761038676367
4018,0.7428383272966743,3037,0.43714124519868247,1.0,-1.1117612681141456
4019,0.7529027167173937,8871,0.43134810764763826,1.0,-1.17287982930726
4020,0.4571923253595279,28301,0.4981729339913929,0.0,0.17187083883395218
4021,0.6838917525773196,15520,0.4649707018745067,1.0,-0.791084050159938
4022,0.6009732360097324,822,0.4899964222335665,1.0,-0.41314388269910163
4023,0.527235088627248,7729,0.49928999976145727,1.0,-0.10912350726361637
4024,0.7266666666666667,3300,0.4457380722115788,1.0,-1.0176565021068382
4025,0.6836782532985065,14931,0.46505567876210696,1.0,-0.7900252317913994
4026,0.6022421198223775,13737,0.48945274364112396,1.0,-0.4178422083570138
4027,0.6628494027829085,8121,0.4727658978708234,1.0,-0.6890916588831659
4028,0.7319894249834765,3026,0.4429963429737676,1.0,-1.048057668307224
4029,0.8432835820895522,2680,0.36360103514374154,1.0,-1.8896533397086144
4030,0.6447821100917431,10464,0.4786021634832563,1.0,-0.605136369420299
4031,0.8291512915129151,2710,0.3764461707107351,1.0,-1.7500211856562464
4032,0.6369774084653337,3851,0.48093372846765614,1.0,-0.5699271061086386
4033,0.6481041429899783,9679,0.4775863567448061,1.0,-0.6203475053836028
4034,0.7087172218284904,1411,0.4545146099060978,1.0,-0.919721743528258
4035,0.6929824561403509,342,0.46193256510661046,1.0,-0.8404588103201717
4036,0.43728258645385715,4887,0.49610169077175725,0.0,0.2529444759504187
4037,0.6350829795445774,10364,0.48143011133750363,1.0,-0.5612821014919334
4038,0.6722304790213788,8747,0.469427156165478,1.0,-0.7339578302349277
4039,0.5606239659654928,29617,0.49631950600028146,1.0,-0.2443106078713829
4040,0.3632271600228877,26215,0.48093867957800257,0.0,0.5688179440839386
4041,0.6206454918032787,3904,0.4852885629514174,1.0,-0.49746620377971373
4042,0.9462140992167102,3830,0.2256241767060807,1.0,-3.957441418271177
4043,0.8861195542046606,4935,0.3176981935252978,1.0,-2.4317173191965895
4044,0.6059387966804979,7712,0.4886797899620653,1.0,-0.43368389582812056
4045,0.7217663571582812,9262,0.44815328547475297,1.0,-0.98990350868289
4046,0.6576230228471002,9104,0.4745310493742363,1.0,-0.664477731712437
4047,0.7017736332053391,5469,0.45752122998657097,1.0,-0.882352271750301
4048,0.7604707511249568,2889,0.4268700749234144,1.0,-1.2212202743838974
4049,0.7566213314244811,2794,0.429198582631454,1.0,-1.1966729061341652
4050,0.6212051868802441,6555,0.4851239077102978,1.0,-0.49984005004753557
4051,0.6902715709865933,5818,0.46242132633859917,1.0,-0.8232189587041024
4052,0.7804878048780488,82,0.4164633650362829,1.0,-1.3806736636964578
4053,0.2971552257266543,3234,0.4570761405167855,0.0,0.8881246647449942
4054,0.7380812242495586,8495,0.4397045484647364,1.0,-1.083169552664541
4055,0.7150786308973173,5405,0.45141874623524847,1.0,-0.9532534801161578
4056,0.8500224517287831,13362,0.357062774324569,1.0,-1.960858848764689
4057,0.5541221280255559,8139,0.49709270301929404,1.0,-0.21780818917525646
4058,0.6259079138508179,15833,0.4839028690958556,1.0,-0.5204508110801415
4059,0.6462413139608338,4749,0.4781857667452416,1.0,-0.611908334959294
4060,0.776,1125,0.4171074773806301,1.0,-1.325756815738704
4061,0.824669603524229,2270,0.38033323875262776,1.0,-1.7087957358394128
4062,0.6575072311333158,7606,0.47457463387403087,1.0,-0.663957351932784
4063,0.728219294517637,4706,0.4449247336766159,1.0,-1.0263143819581835
4064,0.3098170763666859,19079,0.46243017178822493,0.0,0.8226230626332866
4065,0.47594708358388454,36586,0.49942794755588743,0.0,0.0963271337765052
4066,0.6498526607730976,5769,0.4770572601546982,1.0,-0.6284555013021927
4067,0.6981066927547909,17377,0.45909243873020084,1.0,-0.8631355243004334
4068,0.29457507868913163,10802,0.4558726145750443,0.0,0.9014051574670321
4069,0.6690898076631834,6603,0.47057642689046225,1.0,-0.7188674551938435
4070,0.6308252628093701,12081,0.4826013149068488,1.0,-0.5422568085606208
4071,0.6831275720164609,7290,0.4652891464021496,1.0,-0.7873720157912062
4072,0.6559965855740504,4686,0.4750928676155886,1.0,-0.6569797380232791
4073,0.5033843068438205,3989,0.500051229034966,1.0,-0.013542630506907277
4074,0.6140036775379851,41332,0.4868355941988848,1.0,-0.4683683594560133
4075,0.8861059847086739,7586,0.31770343728970685,1.0,-2.431247261294176
4076,0.5525404801786711,8955,0.49725960033654804,1.0,-0.2113673304581907
4077,0.2984314947543368,9627,0.45759358406212086,0.0,0.8811766450948311
4078,0.22290425038364084,28021,0.4162020272464749,0.0,1.3316394952792574
4079,0.4186086956521739,5750,0.4933738836877165,0.0,0.33005242842831156
4080,0.6829760135852261,18844,0.4653292051655125,1.0,-0.7865203116301348
4081,0.911253027967408,4541,0.28440949346243044,1.0,-2.893252483291974
4082,0.7205750224618149,5565,0.4487570020176122,1.0,-0.9834022520644382
4083,0.6952651515151516,5280,0.46033863121291735,1.0,-0.8486758675904257
4084,0.6010625452789181,4141,0.4897389930900371,1.0,-0.4129194570451168
4085,0.7921597633136095,2704,0.40583689308540544,1.0,-1.4408548002711528
4086,0.6116518353726362,7192,0.4874083501162092,1.0,-0.4582723824086606
4087,0.617605204309819,4919,0.48602164280268906,1.0,-0.4841473305319289
4088,0.6427735137244699,7687,0.4792135205938835,1.0,-0.5960210386370005
4089,0.7513203001945705,21586,0.43225775022955565,1.0,-1.162933863924326
4090,0.7276923076923076,3250,0.4452159059673687,1.0,-1.023469778422381
4091,0.6747376916868443,1239,0.4686619403551757,1.0,-0.7468932085814118
4092,0.910267471958585,1159,0.285921558085383,1.0,-2.874751148795328
4093,0.5900522923507235,8223,0.4918536414043022,1.0,-0.36626424056464646
4094,0.3644041769041769,13024,0.4812811628739409,0.0,0.5635651640236462
4095,0.8373151308304891,4395,0.36911990401156397,1.0,-1.8285044861427984
4096,0.7879558948261238,2358,0.4088426224727397,1.0,-1.4098350989703397
4097,0.8351719662556781,3082,0.3710854797142429,1.0,-1.8076137640733316
4098,0.7472598323662153,3102,0.43465328603755243,1.0,-1.1384676604852997
4099,0.782920335859103,9766,0.4122784109970147,1.0,-1.3727533629652164
4100,0.7003217339768013,23622,0.45812671591822457,1.0,-0.8745994898759971
4101,0.7767152761176189,4183,0.4164974504483779,1.0,-1.3294085896864074
4102,0.5448329662261381,21792,0.497997375019186,1.0,-0.18006954847179524
4103,0.6936386768447838,21615,0.460992293437112,1.0,-0.8401728112355117
4104,0.7336477987421384,3180,0.4421200908705298,1.0,-1.057607850669587
4105,0.699881885536347,18626,0.45832140418941464,1.0,-0.8723282338035765
4106,0.7305194805194806,924,0.4439302340546944,1.0,-1.0407920211539823
4107,0.7922734026745913,3365,0.40574028747068647,1.0,-1.4415488369042198
4108,0.5102696162079985,64462,0.4998984013385646,1.0,-0.04108808836281163
4109,0.786589762076424,12483,0.4097313228735706,1.0,-1.3991397300690904
4110,0.7682137834036569,10665,0.4219929665524683,1.0,-1.2714149857654167
4111,0.7328426862925483,5435,0.4425158900383923,1.0,-1.052745927361661
4112,0.8280542986425339,4199,0.3773781835010356,1.0,-1.739425547037081
4113,0.3914759273875296,5068,0.48812861028041854,0.0,0.44482914712660027
4114,0.6330442550340567,26867,0.48198327023888676,1.0,-0.5521111121611314
4115,0.6501928640308583,4148,0.476966401927163,1.0,-0.6300876345170502
4116,0.6025848142164781,4333,0.48941969379672395,1.0,-0.4194035829078106
4117,0.36057257334884324,30948,0.4801743879612059,0.0,0.5807741568959987
4118,0.7699960598896769,20304,0.4208453998770627,1.0,-1.2832392034942008
4119,0.8542882801975752,4454,0.3528565837010528,1.0,-2.0090170098874762
4120,0.2753944924448213,179281,0.44671409094906006,0.0,1.0056007534093077
4121,0.776218611521418,2708,0.41685422732037236,1.0,-1.3262322707126968
4122,0.8979238754325259,1156,0.3028794243840021,1.0,-2.632159771224315
4123,0.7324250986096735,35747,0.44270086522148966,1.0,-1.0500910275606967
4124,0.7229984894259819,5296,0.4475594893462274,1.0,-0.996885287798326
4125,0.6745762711864407,1180,0.46873160750851633,1.0,-0.7461526499751892
4126,0.6225777377196936,4438,0.4847965101228455,1.0,-0.5059153692095064
4127,0.7147213751039645,3607,0.4516096481034437,1.0,-0.9514433547146371
